PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32878067","Influence of Resveratrol on the Cardiovascular Health Effects of Chronic Kidney Disease","Song JY, Shen TC, Hou YC, Chang JF, Lu CL, Liu WC, Chen PJ, Chen BH, Zheng CM, Lu KC.","Int J Mol Sci. 2020 Aug 31;21(17):6294. doi: 10.3390/ijms21176294.","Song JY","Int J Mol Sci","2020","2020/09/04","PMC7504483","","10.3390/ijms21176294"
"33669342","Fat, Sugar or Gut Microbiota in Reducing Cardiometabolic Risk: Does Diet Type Really Matter?","Nabrdalik K, Krzyżak K, Hajzler W, Drożdż K, Kwiendacz H, Gumprecht J, Lip GYH.","Nutrients. 2021 Feb 16;13(2):639. doi: 10.3390/nu13020639.","Nabrdalik K","Nutrients","2021","2021/03/06","PMC7920316","","10.3390/nu13020639"
"31234600","Anti-Obesity Effects of Dietary Calcium: The Evidence and Possible Mechanisms","Zhang F, Ye J, Zhu X, Wang L, Gao P, Shu G, Jiang Q, Wang S.","Int J Mol Sci. 2019 Jun 23;20(12):3072. doi: 10.3390/ijms20123072.","Zhang F","Int J Mol Sci","2019","2019/06/26","PMC6627166","","10.3390/ijms20123072"
"25872805","The role of probiotics on each component of the metabolic syndrome and other cardiovascular risks","Miglioranza Scavuzzi B, Miglioranza LH, Henrique FC, Pitelli Paroschi T, Lozovoy MA, Simão AN, Dichi I.","Expert Opin Ther Targets. 2015;19(8):1127-38. doi: 10.1517/14728222.2015.1028361. Epub 2015 Apr 15.","Miglioranza Scavuzzi B","Expert Opin Ther Targets","2015","2015/04/16","","","10.1517/14728222.2015.1028361"
"28441720","Association of Polyphenol Biomarkers with Cardiovascular Disease and Mortality Risk: A Systematic Review and Meta-Analysis of Observational Studies","Rienks J, Barbaresko J, Nöthlings U.","Nutrients. 2017 Apr 22;9(4):415. doi: 10.3390/nu9040415.","Rienks J","Nutrients","2017","2017/04/27","PMC5409754","","10.3390/nu9040415"
"30909544","Metabolism of Stilbenoids by Human Faecal Microbiota","Jarosova V, Vesely O, Marsik P, Jaimes JD, Smejkal K, Kloucek P, Havlik J.","Molecules. 2019 Mar 23;24(6):1155. doi: 10.3390/molecules24061155.","Jarosova V","Molecules","2019","2019/03/27","PMC6471231","","10.3390/molecules24061155"
"34313540","Transplantation of an obesity-associated human gut microbiota to mice induces vascular dysfunction and glucose intolerance","Trikha SRJ, Lee DM, Ecton KE, Wrigley SD, Vazquez AR, Litwin NS, Thomas KN, Wei Y, Battson ML, Johnson SA, Kuhn KA, Colgan SP, Gentile CL, Weir TL.","Gut Microbes. 2021 Jan-Dec;13(1):1940791. doi: 10.1080/19490976.2021.1940791.","Trikha SRJ","Gut Microbes","2021","2021/07/27","PMC8317959","","10.1080/19490976.2021.1940791"
"34940616","Physical Activity and Dietary Composition Relate to Differences in Gut Microbial Patterns in a Multi-Ethnic Cohort-The HELIUS Study","Houttu V, Boulund U, Nicolaou M, Holleboom AG, Grefhorst A, Galenkamp H, van den Born BJ, Zwinderman K, Nieuwdorp M.","Metabolites. 2021 Dec 9;11(12):858. doi: 10.3390/metabo11120858.","Houttu V","Metabolites","2021","2021/12/23","PMC8707449","","10.3390/metabo11120858"
"29877092","Altered Gut Microbiota in HIV Infection: Future Perspective of Fecal Microbiota Transplantation Therapy","Kang Y, Cai Y.","AIDS Res Hum Retroviruses. 2019 Mar;35(3):229-235. doi: 10.1089/AID.2017.0268. Epub 2018 Jul 9.","Kang Y","AIDS Res Hum Retroviruses","2019","2018/06/08","","","10.1089/AID.2017.0268"
"33718974","The Kobe University Human Intestinal Microbiota Model for gut intervention studies","Hoshi N, Inoue J, Sasaki D, Sasaki K.","Appl Microbiol Biotechnol. 2021 Apr;105(7):2625-2632. doi: 10.1007/s00253-021-11217-x. Epub 2021 Mar 15.","Hoshi N","Appl Microbiol Biotechnol","2021","2021/03/15","","","10.1007/s00253-021-11217-x"
"26387646","The commensal microbiota and the development of human disease - an introduction","Marsh PD.","J Oral Microbiol. 2015 Sep 18;7:29128. doi: 10.3402/jom.v7.29128. eCollection 2015.","Marsh PD","J Oral Microbiol","2015","2015/09/22","PMC4576418","","10.3402/jom.v7.29128"
"33488729","Focal Infection and Periodontitis: A Narrative Report and New Possible Approaches","Rocca JP, Fornaini C, Wang Z, Tan L, Merigo E.","Int J Microbiol. 2020 Oct 29;2020:8875612. doi: 10.1155/2020/8875612. eCollection 2020.","Rocca JP","Int J Microbiol","2020","2021/01/25","PMC7803120","","10.1155/2020/8875612"
"31184331","NUTRIGENOMICS AS A TOOL IN THE PREVENTION OF LIPOTOXICITY: THE CASE OF SOY PROTEIN","Torres N, Torre-Villalvazo I, Tovar AR.","Rev Invest Clin. 2019;71(3):157-167. doi: 10.24875/RIC.18002843.","Torres N","Rev Invest Clin","2019","2019/06/12","","","10.24875/RIC.18002843"
"34438804","Owning a Pet Is Associated with Changes in the Composition of Gut Microbiota and Could Influence the Risk of Metabolic Disorders in Humans","Arenas-Montes J, Perez-Martinez P, Vals-Delgado C, Romero-Cabrera JL, Cardelo MP, Leon-Acuña A, Quintana-Navarro GM, Alcala-Diaz JF, Lopez-Miranda J, Camargo A, Perez-Jimenez F.","Animals (Basel). 2021 Aug 9;11(8):2347. doi: 10.3390/ani11082347.","Arenas-Montes J","Animals (Basel)","2021","2021/08/27","PMC8388619","","10.3390/ani11082347"
"32471061","The Targeted Impact of Flavones on Obesity-Induced Inflammation and the Potential Synergistic Role in Cancer and the Gut Microbiota","Sudhakaran M, Doseff AI.","Molecules. 2020 May 27;25(11):2477. doi: 10.3390/molecules25112477.","Sudhakaran M","Molecules","2020","2020/05/31","PMC7321129","","10.3390/molecules25112477"
"31131037","The Role of Inflammation in Diabetes: Current Concepts and Future Perspectives","Tsalamandris S, Antonopoulos AS, Oikonomou E, Papamikroulis GA, Vogiatzi G, Papaioannou S, Deftereos S, Tousoulis D.","Eur Cardiol. 2019 Apr;14(1):50-59. doi: 10.15420/ecr.2018.33.1.","Tsalamandris S","Eur Cardiol","2019","2019/05/28","PMC6523054","","10.15420/ecr.2018.33.1"
"24638983","Obesity and cancer: a gut microbial connection","Ohtani N, Yoshimoto S, Hara E.","Cancer Res. 2014 Apr 1;74(7):1885-9. doi: 10.1158/0008-5472.CAN-13-3501. Epub 2014 Mar 17.","Ohtani N","Cancer Res","2014","2014/03/19","","","10.1158/0008-5472.CAN-13-3501"
"32431620","Exercise Reverses the Alterations in Gut Microbiota Upon Cold Exposure and Promotes Cold-Induced Weight Loss","Meng Y, Chen L, Lin W, Wang H, Xu G, Weng X.","Front Physiol. 2020 May 4;11:311. doi: 10.3389/fphys.2020.00311. eCollection 2020.","Meng Y","Front Physiol","2020","2020/05/21","PMC7212826","","10.3389/fphys.2020.00311"
"35295717","Periodontopathic Microbiota and Atherosclerosis: Roles of TLR-Mediated Inflammation Response","Zou Y, Huang Y, Liu S, Yang J, Zheng W, Deng Y, Zhang M, Yan Z, Xie H.","Oxid Med Cell Longev. 2022 Mar 7;2022:9611362. doi: 10.1155/2022/9611362. eCollection 2022.","Zou Y","Oxid Med Cell Longev","2022","2022/03/17","PMC8920700","","10.1155/2022/9611362"
"30753448","Mechanisms linking preterm birth to onset of cardiovascular disease later in adulthood","Bavineni M, Wassenaar TM, Agnihotri K, Ussery DW, Lüscher TF, Mehta JL.","Eur Heart J. 2019 Apr 7;40(14):1107-1112. doi: 10.1093/eurheartj/ehz025.","Bavineni M","Eur Heart J","2019","2019/02/13","PMC6451766","","10.1093/eurheartj/ehz025"
"34630900","Holistic perspective of the role of gut microbes in diabetes mellitus and its management","Alagiakrishnan K, Halverson T.","World J Diabetes. 2021 Sep 15;12(9):1463-1478. doi: 10.4239/wjd.v12.i9.1463.","Alagiakrishnan K","World J Diabetes","2021","2021/10/11","PMC8472496","","10.4239/wjd.v12.i9.1463"
"34829172","The Beneficial Effect of Coarse Cereals on Chronic Diseases through Regulating Gut Microbiota","Ren G, Fan X, Teng C, Li Y, Everaert N, Blecker C.","Foods. 2021 Nov 22;10(11):2891. doi: 10.3390/foods10112891.","Ren G","Foods","2021","2021/11/27","PMC8620804","","10.3390/foods10112891"
"33260951","Mechanisms of Colorectal Cancer Prevention by Aspirin-A Literature Review and Perspective on the Role of COX-Dependent and -Independent Pathways","Sankaranarayanan R, Kumar DR, Altinoz MA, Bhat GJ.","Int J Mol Sci. 2020 Nov 27;21(23):9018. doi: 10.3390/ijms21239018.","Sankaranarayanan R","Int J Mol Sci","2020","2020/12/02","PMC7729916","","10.3390/ijms21239018"
"33669442","Multidimensional Disadvantages of a Gluten-Free Diet in Celiac Disease: A Narrative Review","Marciniak M, Szymczak-Tomczak A, Mahadea D, Eder P, Dobrowolska A, Krela-Kaźmierczak I.","Nutrients. 2021 Feb 16;13(2):643. doi: 10.3390/nu13020643.","Marciniak M","Nutrients","2021","2021/03/06","PMC7920475","","10.3390/nu13020643"
"28572947","Development of a fermented quinoa-based beverage","Ludena Urquizo FE, García Torres SM, Tolonen T, Jaakkola M, Pena-Niebuhr MG, von Wright A, Repo-Carrasco-Valencia R, Korhonen H, Plumed-Ferrer C.","Food Sci Nutr. 2016 Oct 28;5(3):602-608. doi: 10.1002/fsn3.436. eCollection 2017 May.","Ludena Urquizo FE","Food Sci Nutr","2016","2017/06/03","PMC5448362","","10.1002/fsn3.436"
"33773656","Dietary anthocyanins as potential natural modulators for the prevention and treatment of non-alcoholic fatty liver disease: A comprehensive review","Mehmood A, Zhao L, Wang Y, Pan F, Hao S, Zhang H, Iftikhar A, Usman M.","Food Res Int. 2021 Apr;142:110180. doi: 10.1016/j.foodres.2021.110180. Epub 2021 Feb 2.","Mehmood A","Food Res Int","2021","2021/03/28","","","10.1016/j.foodres.2021.110180"
"24646821","Yogurt consumption and impact on health: focus on children and cardiometabolic risk","Marette A, Picard-Deland E.","Am J Clin Nutr. 2014 May;99(5 Suppl):1243S-7S. doi: 10.3945/ajcn.113.073379. Epub 2014 Mar 19.","Marette A","Am J Clin Nutr","2014","2014/03/21","","","10.3945/ajcn.113.073379"
"32323749","Molecular characterization of gut microbiota in high‑lipid diet‑induced hyperlipidemic rats treated with simvastatin","Zhang S, Li H, Yuan L, Zhang J, Han L, Liu R, Wu R, Shi Y, Mushtaq N, Ullah S, Xu J.","Int J Mol Med. 2020 May;45(5):1601-1615. doi: 10.3892/ijmm.2020.4516. Epub 2020 Feb 26.","Zhang S","Int J Mol Med","2020","2020/04/24","","","10.3892/ijmm.2020.4516"
"28042926","The potential impact of gut microbiota on your health:Current status and future challenges","Sirisinha S.","Asian Pac J Allergy Immunol. 2016 Dec;34(4):249-264. doi: 10.12932/AP0803.","Sirisinha S","Asian Pac J Allergy Immunol","2016","2017/01/03","","","10.12932/AP0803"
"33669303","Gut Microbiota Bacterial Species Associated with Mediterranean Diet-Related Food Groups in a Northern Spanish Population","Rosés C, Cuevas-Sierra A, Quintana S, Riezu-Boj JI, Martínez JA, Milagro FI, Barceló A.","Nutrients. 2021 Feb 16;13(2):636. doi: 10.3390/nu13020636.","Rosés C","Nutrients","2021","2021/03/06","PMC7920039","","10.3390/nu13020636"
"33494335","Gut Microbiota Functional Dysbiosis Relates to Individual Diet in Subclinical Carotid Atherosclerosis","Baragetti A, Severgnini M, Olmastroni E, Dioguardi CC, Mattavelli E, Angius A, Rotta L, Cibella J, Caredda G, Consolandi C, Grigore L, Pellegatta F, Giavarini F, Caruso D, Norata GD, Catapano AL, Peano C.","Nutrients. 2021 Jan 21;13(2):304. doi: 10.3390/nu13020304.","Baragetti A","Nutrients","2021","2021/01/26","PMC7911134","","10.3390/nu13020304"
"34322673","Randomized, Placebo-Controlled Trial of Rifaximin Therapy for Lowering Gut-Derived Cardiovascular Toxins and Inflammation in CKD","Kimber C, Zhang S, Johnson C, West RE 3rd, Prokopienko AJ, Mahnken JD, Yu AS, Hoofnagle AN, Ir D, Robertson CE, Miyazaki M, Chonchol M, Jovanovich A, Kestenbaum B, Frank DN, Nolin TD, Stubbs JR.","Kidney360. 2020 Nov;1(11):1206-1216. doi: 10.34067/kid.0003942020. Epub 2020 Nov 25.","Kimber C","Kidney360","2020","2021/07/29","PMC8315698","NIHMS1662591","10.34067/kid.0003942020"
"31823334","Therapeutic and Nutritional Effects of Synbiotic Yogurts in Children and Adults: a Clinical Review","Mofid V, Izadi A, Mojtahedi SY, Khedmat L.","Probiotics Antimicrob Proteins. 2020 Sep;12(3):851-859. doi: 10.1007/s12602-019-09594-x.","Mofid V","Probiotics Antimicrob Proteins","2020","2019/12/12","","","10.1007/s12602-019-09594-x"
"31860194","[The role of dietary fibers in the nutrition of the population]","Pyryeva EA, Safronova AI.","Vopr Pitan. 2019;88(6):5-11. doi: 10.24411/0042-8833-2019-10059. Epub 2019 Nov 19.","Pyryeva EA","Vopr Pitan","2019","2019/12/21","","","10.24411/0042-8833-2019-10059"
"26773017","Can We Prevent Obesity-Related Metabolic Diseases by Dietary Modulation of the Gut Microbiota?","Brahe LK, Astrup A, Larsen LH.","Adv Nutr. 2016 Jan 15;7(1):90-101. doi: 10.3945/an.115.010587. Print 2016 Jan.","Brahe LK","Adv Nutr","2016","2016/01/17","PMC4717895","","10.3945/an.115.010587"
"34827650","The Emerging Role of Metabolism in Brain-Heart Axis: New Challenge for the Therapy and Prevention of Alzheimer Disease. May Thioredoxin Interacting Protein (TXNIP) Play a Role?","Perrone L, Valente M.","Biomolecules. 2021 Nov 8;11(11):1652. doi: 10.3390/biom11111652.","Perrone L","Biomolecules","2021","2021/11/27","PMC8616009","","10.3390/biom11111652"
"25651995","Manipulating the gut microbiota to maintain health and treat disease","Scott KP, Antoine JM, Midtvedt T, van Hemert S.","Microb Ecol Health Dis. 2015 Feb 2;26:25877. doi: 10.3402/mehd.v26.25877. eCollection 2015.","Scott KP","Microb Ecol Health Dis","2015","2015/02/06","PMC4315778","","10.3402/mehd.v26.25877"
"31411705","The guanylate cyclase C agonist linaclotide ameliorates the gut-cardio-renal axis in an adenine-induced mouse model of chronic kidney disease","Nanto-Hara F, Kanemitsu Y, Fukuda S, Kikuchi K, Asaji K, Saigusa D, Iwasaki T, Ho HJ, Mishima E, Suzuki T, Suzuki C, Tsukimi T, Matsuhashi T, Oikawa Y, Akiyama Y, Kure S, Owada Y, Tomioka Y, Soga T, Ito S, Abe T.","Nephrol Dial Transplant. 2020 Feb 1;35(2):250-264. doi: 10.1093/ndt/gfz126.","Nanto-Hara F","Nephrol Dial Transplant","2020","2019/08/15","","","10.1093/ndt/gfz126"
"26406391","Functional food addressing heart health: do we have to target the gut microbiota?","Ryan PM, Ross RP, Fitzgerald GF, Caplice NM, Stanton C.","Curr Opin Clin Nutr Metab Care. 2015 Nov;18(6):566-71. doi: 10.1097/MCO.0000000000000224.","Ryan PM","Curr Opin Clin Nutr Metab Care","2015","2015/09/26","","","10.1097/MCO.0000000000000224"
"32722321","Mediterranean Diet and Endothelial Function: A Review of its Effects at Different Vascular Bed Levels","Torres-Peña JD, Rangel-Zuñiga OA, Alcala-Diaz JF, Lopez-Miranda J, Delgado-Lista J.","Nutrients. 2020 Jul 24;12(8):2212. doi: 10.3390/nu12082212.","Torres-Peña JD","Nutrients","2020","2020/07/30","PMC7469011","","10.3390/nu12082212"
"33083493","Vitamin D Decreases Plasma Trimethylamine-N-oxide Level in Mice by Regulating Gut Microbiota","Wang X, Li X, Dong Y.","Biomed Res Int. 2020 Oct 5;2020:9896743. doi: 10.1155/2020/9896743. eCollection 2020.","Wang X","Biomed Res Int","2020","2020/10/21","PMC7558778","","10.1155/2020/9896743"
"27703675","Bowel movement frequency, oxidative stress and disease prevention","Vermorken AJ, Andrès E, Cui Y.","Mol Clin Oncol. 2016 Oct;5(4):339-342. doi: 10.3892/mco.2016.987. Epub 2016 Aug 10.","Vermorken AJ","Mol Clin Oncol","2016","2016/10/06","PMC5038884","","10.3892/mco.2016.987"
"30276453","Lactobacillus supplementation prevents cisplatin-induced cardiotoxicity possibly by inflammation inhibition","Zhao L, Xing C, Sun W, Hou G, Yang G, Yuan L.","Cancer Chemother Pharmacol. 2018 Dec;82(6):999-1008. doi: 10.1007/s00280-018-3691-8. Epub 2018 Oct 1.","Zhao L","Cancer Chemother Pharmacol","2018","2018/10/03","","","10.1007/s00280-018-3691-8"
"30762936","A Novel Candidate for Prevention and Treatment of Atherosclerosis: Urolithin B Decreases Lipid Plaque Deposition in apoE(-/-) Mice and Increases Early Stages of Reverse Cholesterol Transport in ox-LDL Treated Macrophages Cells","Zhao W, Wang L, Haller V, Ritsch A.","Mol Nutr Food Res. 2019 May;63(10):e1800887. doi: 10.1002/mnfr.201800887. Epub 2019 Apr 26.","Zhao W","Mol Nutr Food Res","2019","2019/02/15","","","10.1002/mnfr.201800887"
"35002703","The Effective Role of Natural Product Berberine in Modulating Oxidative Stress and Inflammation Related Atherosclerosis: Novel Insights Into the Gut-Heart Axis Evidenced by Genetic Sequencing Analysis","Cao RY, Zhang Y, Feng Z, Liu S, Liu Y, Zheng H, Yang J.","Front Pharmacol. 2021 Dec 22;12:764994. doi: 10.3389/fphar.2021.764994. eCollection 2021.","Cao RY","Front Pharmacol","2021","2022/01/10","PMC8727899","","10.3389/fphar.2021.764994"
"29803221","Effect of probiotic supplementation on liver function and lipid status in rats","Skrypnik K, Bogdański P, Łoniewski I, Reguła J, Suliburska J.","Acta Sci Pol Technol Aliment. 2018 Apr-Jun;17(2):185-192. doi: 10.17306/J.AFS.0554.","Skrypnik K","Acta Sci Pol Technol Aliment","2018","2018/05/28","","","10.17306/J.AFS.0554"
"34562929","Rapid Detection of Gut Microbial Metabolite Trimethylamine N-Oxide for Chronic Kidney Disease Prevention","Chang YC, Chu YH, Wang CC, Wang CH, Tain YL, Yang HW.","Biosensors (Basel). 2021 Sep 14;11(9):339. doi: 10.3390/bios11090339.","Chang YC","Biosensors (Basel)","2021","2021/09/25","PMC8469701","","10.3390/bios11090339"
"34945650","Dairy Lactic Acid Bacteria and Their Potential Function in Dietetics: The Food-Gut-Health Axis","Ağagündüz D, Yılmaz B, Şahin TÖ, Güneşliol BE, Ayten Ş, Russo P, Spano G, Rocha JM, Bartkiene E, Özogul F.","Foods. 2021 Dec 14;10(12):3099. doi: 10.3390/foods10123099.","Ağagündüz D","Foods","2021","2021/12/24","PMC8701325","","10.3390/foods10123099"
"32097450","Effects of whole-grain wheat, rye, and lignan supplementation on cardiometabolic risk factors in men with metabolic syndrome: a randomized crossover trial","Eriksen AK, Brunius C, Mazidi M, Hellström PM, Risérus U, Iversen KN, Fristedt R, Sun L, Huang Y, Nørskov NP, Knudsen KEB, Kyrø C, Olsen A, Tjønneland A, Dicksved J, Landberg R.","Am J Clin Nutr. 2020 Apr 1;111(4):864-876. doi: 10.1093/ajcn/nqaa026.","Eriksen AK","Am J Clin Nutr","2020","2020/02/26","","","10.1093/ajcn/nqaa026"
"28119734","Advances in Gut Microbiome Research, Opening New Strategies to Cope with a Western Lifestyle","Rodriguez-Castaño GP, Caro-Quintero A, Reyes A, Lizcano F.","Front Genet. 2017 Jan 10;7:224. doi: 10.3389/fgene.2016.00224. eCollection 2016.","Rodriguez-Castaño GP","Front Genet","2017","2017/01/26","PMC5222858","","10.3389/fgene.2016.00224"
"31632272","Naoxintong Capsule Inhibits the Development of Cardiovascular Pathological Changes in Bama Minipig Through Improving Gut Microbiota","Zhang WJ, Su WW, Li PB, Rao HY, Lin QW, Zeng X, Chen TB, Yan ZH, Liu H, Yao HL.","Front Pharmacol. 2019 Oct 3;10:1128. doi: 10.3389/fphar.2019.01128. eCollection 2019.","Zhang WJ","Front Pharmacol","2019","2019/10/22","PMC6785636","","10.3389/fphar.2019.01128"
"27267576","A Summary of the First HIV Microbiome Workshop 2015","Williams B, Mirmonsef P, Boucher CA, Bushman F, Carrington-Lawrence S, Collman RG, Dandekar S, Dang Q, Malaspina A, Paredes R, Stone A, Landay A.","AIDS Res Hum Retroviruses. 2016 Oct/Nov;32(10-11):935-941. doi: 10.1089/AID.2016.0034. Epub 2016 Jul 14.","Williams B","AIDS Res Hum Retroviruses","2016","2016/06/09","PMC6445214","","10.1089/AID.2016.0034"
"23759861","The effects of cocoa on the immune system","Pérez-Cano FJ, Massot-Cladera M, Franch A, Castellote C, Castell M.","Front Pharmacol. 2013 Jun 4;4:71. doi: 10.3389/fphar.2013.00071. eCollection 2013.","Pérez-Cano FJ","Front Pharmacol","2013","2013/06/14","PMC3671179","","10.3389/fphar.2013.00071"
"30810398","Dietary fibers as emerging nutritional factors against diabetes: focus on the involvement of gut microbiota","Gowd V, Xie L, Zheng X, Chen W.","Crit Rev Biotechnol. 2019 Jun;39(4):524-540. doi: 10.1080/07388551.2019.1576025. Epub 2019 Feb 27.","Gowd V","Crit Rev Biotechnol","2019","2019/02/28","","","10.1080/07388551.2019.1576025"
"31140512","Cranberries - potential benefits in patients with chronic kidney disease","de Almeida Alvarenga L , Borges NA , Moreira LSG , Resende Teixeira KT , Carraro-Eduardo JC , Dai L , Stenvinkel P , Lindholm B , Mafra D .","Food Funct. 2019 Jun 19;10(6):3103-3112. doi: 10.1039/c9fo00375d.","de Almeida Alvarenga L","Food Funct","2019","2019/05/30","","","10.1039/c9fo00375d"
"35387330","Naoxintong Capsule Alternates Gut Microbiota and Prevents Hyperlipidemia in High-Fat-Diet Fed Rats","Lu Y, Wan H, Wu Y, Yang J, Yu L, He Y, Wan H, Li C.","Front Pharmacol. 2022 Mar 21;13:843409. doi: 10.3389/fphar.2022.843409. eCollection 2022.","Lu Y","Front Pharmacol","2022","2022/04/07","PMC8978017","","10.3389/fphar.2022.843409"
"34037951","Effect of Dapagliflozin on Myocardial Insulin Sensitivity and Perfusion: Rationale and Design of The DAPAHEART Trial","Sorice GP, Cinti F, Leccisotti L, D'Amario D, Lorusso M, Guzzardi MA, Mezza T, Cocchi C, Capece U, Ferraro PM, Crea F, Giordano A, Iozzo P, Giaccari A.","Diabetes Ther. 2021 Jul;12(7):2101-2113. doi: 10.1007/s13300-021-01083-1. Epub 2021 May 26.","Sorice GP","Diabetes Ther","2021","2021/05/26","PMC8266960","","10.1007/s13300-021-01083-1"
"31265956","Clock-Bmal1 mediates MMP9 induction in acrolein-promoted atherosclerosis associated with gut microbiota regulation","Wu X, Chen L, Zeb F, Li C, Jiang P, Chen A, Xu C, Haq IU, Feng Q.","Environ Pollut. 2019 Sep;252(Pt B):1455-1463. doi: 10.1016/j.envpol.2019.06.042. Epub 2019 Jun 15.","Wu X","Environ Pollut","2019","2019/07/03","","","10.1016/j.envpol.2019.06.042"
"33520996","Microbiota-Derived Metabolite Trimethylamine N-Oxide Protects Mitochondrial Energy Metabolism and Cardiac Functionality in a Rat Model of Right Ventricle Heart Failure","Videja M, Vilskersts R, Korzh S, Cirule H, Sevostjanovs E, Dambrova M, Makrecka-Kuka M.","Front Cell Dev Biol. 2021 Jan 14;8:622741. doi: 10.3389/fcell.2020.622741. eCollection 2020.","Videja M","Front Cell Dev Biol","2021","2021/02/01","PMC7841203","","10.3389/fcell.2020.622741"
"33561207","News from NHLBI: Nutrition Research at the National Heart, Lung, and Blood Institute and Future Opportunities","Brown AGM, Hyams T, Brown AN, Nicastro H, Pratt CA.","J Nutr. 2021 Mar 11;151(3):598-604. doi: 10.1093/jn/nxaa413.","Brown AGM","J Nutr","2021","2021/02/09","PMC8189012","","10.1093/jn/nxaa413"
"31531111","Gut Flora: Novel Therapeutic Target of Chinese Medicine for the Treatment of Cardiovascular Diseases","Ou Y, Zhang C, Yao M, Wang L.","Evid Based Complement Alternat Med. 2019 Aug 21;2019:3719596. doi: 10.1155/2019/3719596. eCollection 2019.","Ou Y","Evid Based Complement Alternat Med","2019","2019/09/19","PMC6721502","","10.1155/2019/3719596"
"28215516","AISF position paper on nonalcoholic fatty liver disease (NAFLD): Updates and future directions","Italian Association for the Study of the Liver (AISF).","Dig Liver Dis. 2017 May;49(5):471-483. doi: 10.1016/j.dld.2017.01.147. Epub 2017 Jan 23.","Italian Association for the Study of the Liver (AISF)","Dig Liver Dis","2017","2017/02/21","","","10.1016/j.dld.2017.01.147"
"29045253","Gut microbial diversity in HIV infection post combined antiretroviral therapy: a key target for prevention of cardiovascular disease","El-Far M, Tremblay CL.","Curr Opin HIV AIDS. 2018 Jan;13(1):38-44. doi: 10.1097/COH.0000000000000426.","El-Far M","Curr Opin HIV AIDS","2018","2017/10/19","PMC5718258","","10.1097/COH.0000000000000426"
"34371804","Do Bioactive Food Compound with Avena sativa L., Linum usitatissimum L. and Glycine max L. Supplementation with Moringa oleifera Lam. Have a Role against Nutritional Disorders? An Overview of the In Vitro and In Vivo Evidence","Ferreira RDS, Mendonça LABM, Santos CD, Hiane PA, Matias R, Franco OL, de Oliveira AKM, do Nascimento VA, Pott A, Carvalho CME, Guimarães RCA.","Nutrients. 2021 Jul 2;13(7):2294. doi: 10.3390/nu13072294.","Ferreira RDS","Nutrients","2021","2021/08/10","PMC8308451","","10.3390/nu13072294"
"33971938","Effects of Bilberry and Oat intake on lipids, inflammation and exercise capacity after Acute Myocardial Infarction (BIOAMI): study protocol for a randomized, double-blind, placebo-controlled trial","Bergh C, Landberg R, Andersson K, Heyman-Lindén L, Rascón A, Magnuson A, Khalili P, Kåregren A, Nilsson J, Pirazzi C, Erlinge D, Fröbert O.","Trials. 2021 May 10;22(1):338. doi: 10.1186/s13063-021-05287-5.","Bergh C","Trials","2021","2021/05/11","PMC8112057","","10.1186/s13063-021-05287-5"
"27594542","Bowel movement frequency and cardiovascular mortality, a matter of fibers and oxidative stress?","Vermorken AJ, Cui Y, Kleerebezem R, Andrès E.","Atherosclerosis. 2016 Oct;253:278-280. doi: 10.1016/j.atherosclerosis.2016.08.012. Epub 2016 Aug 20.","Vermorken AJ","Atherosclerosis","2016","2016/09/06","","","10.1016/j.atherosclerosis.2016.08.012"
"30336272","Pleiotropic effects of metformin: Shaping the microbiome to manage type 2 diabetes and postpone ageing","Prattichizzo F, Giuliani A, Mensà E, Sabbatinelli J, De Nigris V, Rippo MR, La Sala L, Procopio AD, Olivieri F, Ceriello A.","Ageing Res Rev. 2018 Dec;48:87-98. doi: 10.1016/j.arr.2018.10.003. Epub 2018 Oct 15.","Prattichizzo F","Ageing Res Rev","2018","2018/10/19","","","10.1016/j.arr.2018.10.003"
"28166818","Resistant starch can improve insulin sensitivity independently of the gut microbiota","Bindels LB, Segura Munoz RR, Gomes-Neto JC, Mutemberezi V, Martínez I, Salazar N, Cody EA, Quintero-Villegas MI, Kittana H, de Los Reyes-Gavilán CG, Schmaltz RJ, Muccioli GG, Walter J, Ramer-Tait AE.","Microbiome. 2017 Feb 7;5(1):12. doi: 10.1186/s40168-017-0230-5.","Bindels LB","Microbiome","2017","2017/02/08","PMC5294823","","10.1186/s40168-017-0230-5"
"34350218","Taurisolo®, a Grape Pomace Polyphenol Nutraceutical Reducing the Levels of Serum Biomarkers Associated With Atherosclerosis","Annunziata G, Ciampaglia R, Maisto M, D'Avino M, Caruso D, Tenore GC, Novellino E.","Front Cardiovasc Med. 2021 Jul 19;8:697272. doi: 10.3389/fcvm.2021.697272. eCollection 2021.","Annunziata G","Front Cardiovasc Med","2021","2021/08/05","PMC8326362","","10.3389/fcvm.2021.697272"
"31352653","Effects of a Fermented Beverage of Changbai Mountain Fruit and Vegetables on the Composition of Gut Microbiota in Mice","Wang Y, Yu M, Shi Y, Lu T, Xu W, Sun Y, Yang L, Gan Z, Xie L.","Plant Foods Hum Nutr. 2019 Dec;74(4):468-473. doi: 10.1007/s11130-019-00761-7.","Wang Y","Plant Foods Hum Nutr","2019","2019/07/29","","","10.1007/s11130-019-00761-7"
