PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29720413","Urea hydrolysis by gut bacteria in a hibernating frog: evidence for urea-nitrogen recycling in Amphibia","Wiebler JM, Kohl KD, Lee RE Jr, Costanzo JP.","Proc Biol Sci. 2018 May 16;285(1878):20180241. doi: 10.1098/rspb.2018.0241.","Wiebler JM","Proc Biol Sci","2018","2018/05/04","PMC5966601","","10.1098/rspb.2018.0241"
"29676826","Epidermal auxin biosynthesis facilitates rhizobial infection in Lotus japonicus","Nadzieja M, Kelly S, Stougaard J, Reid D.","Plant J. 2018 Jul;95(1):101-111. doi: 10.1111/tpj.13934. Epub 2018 May 20.","Nadzieja M","Plant J","2018","2018/04/21","","","10.1111/tpj.13934"
"29614209","Plant potassium nutrition in ectomycorrhizal symbiosis: properties and roles of the three fungal TOK potassium channels in Hebeloma cylindrosporum","Guerrero-Galán C, Delteil A, Garcia K, Houdinet G, Conéjéro G, Gaillard I, Sentenac H, Zimmermann SD.","Environ Microbiol. 2018 May;20(5):1873-1887. doi: 10.1111/1462-2920.14122. Epub 2018 Apr 24.","Guerrero-Galán C","Environ Microbiol","2018","2018/04/04","","","10.1111/1462-2920.14122"
"29567956","The molecular mechanism for activating IgA production by Pediococcus acidilactici K15 and the clinical impact in a randomized trial","Kawashima T, Ikari N, Kouchi T, Kowatari Y, Kubota Y, Shimojo N, Tsuji NM.","Sci Rep. 2018 Mar 22;8(1):5065. doi: 10.1038/s41598-018-23404-4.","Kawashima T","Sci Rep","2018","2018/03/24","PMC5864838","","10.1038/s41598-018-23404-4"
"29496731","Selective maternal seeding and environment shape the human gut microbiome","Korpela K, Costea P, Coelho LP, Kandels-Lewis S, Willemsen G, Boomsma DI, Segata N, Bork P.","Genome Res. 2018 Apr;28(4):561-568. doi: 10.1101/gr.233940.117. Epub 2018 Mar 1.","Korpela K","Genome Res","2018","2018/03/03","PMC5880245","","10.1101/gr.233940.117"
"29396486","In vivo microbiome and associated immune markers: New insights into the pathogenesis of vaginal dysbiosis","Campisciano G, Zanotta N, Licastro D, De Seta F, Comar M.","Sci Rep. 2018 Feb 2;8(1):2307. doi: 10.1038/s41598-018-20649-x.","Campisciano G","Sci Rep","2018","2018/02/04","PMC5797242","","10.1038/s41598-018-20649-x"
"29266296","Microbe-induced plant volatiles","Sharifi R, Lee SM, Ryu CM.","New Phytol. 2018 Nov;220(3):684-691. doi: 10.1111/nph.14955. Epub 2017 Dec 19.","Sharifi R","New Phytol","2018","2017/12/22","","","10.1111/nph.14955"
"29258251","What Kills the Hindgut Flagellates of Lower Termites during the Host Molting Cycle?","Nalepa CA.","Microorganisms. 2017 Dec 18;5(4):82. doi: 10.3390/microorganisms5040082.","Nalepa CA","Microorganisms","2017","2017/12/21","PMC5748591","","10.3390/microorganisms5040082"
"29194658","Mycorrhizal tomato plants fine tunes the growth-defence balance upon N depleted root environments","Sánchez-Bel P, Sanmartín N, Pastor V, Mateu D, Cerezo M, Vidal-Albalat A, Pastor-Fernández J, Pozo MJ, Flors V.","Plant Cell Environ. 2018 Feb;41(2):406-420. doi: 10.1111/pce.13105. Epub 2017 Dec 27.","Sánchez-Bel P","Plant Cell Environ","2018","2017/12/02","","","10.1111/pce.13105"
"29186430","The effects of fungal root endophytes on plant growth are stable along gradients of abiotic habitat conditions","Kia SH, Jurkechova M, Glynou K, Piepenbring M, Maciá-Vicente JG.","FEMS Microbiol Ecol. 2018 Feb 1;94(2). doi: 10.1093/femsec/fix162.","Kia SH","FEMS Microbiol Ecol","2018","2017/11/30","","","10.1093/femsec/fix162"
"29034862","Ultrastructural and microbial analyses of cellulose degradation in leaf-cutter ant colonies","Moreira-Soto RD, Sanchez E, Currie CR, Pinto-Tomás AA.","Microbiology (Reading). 2017 Nov;163(11):1578-1589. doi: 10.1099/mic.0.000546. Epub 2017 Oct 16.","Moreira-Soto RD","Microbiology (Reading)","2017","2017/10/17","","","10.1099/mic.0.000546"
"28824050","Esteya Vermicola, a Nematophagous Fungus Attacking the Pine Wood Nematode, Harbors a Bacterial Endosymbiont Affiliated with Gammaproteobacteria","Wang R, Dong L, Chen Y, Qu L, Wang Q, Zhang Y.","Microbes Environ. 2017 Sep 27;32(3):201-209. doi: 10.1264/jsme2.ME16167. Epub 2017 Aug 19.","Wang R","Microbes Environ","2017","2017/08/22","PMC5606689","","10.1264/jsme2.ME16167"
"28800134","Bacterial volatile ammonia regulates the consumption sequence of d-pinitol and d-glucose in a fungus associated with an invasive bark beetle","Zhou F, Xu L, Wang S, Wang B, Lou Q, Lu M, Sun J.","ISME J. 2017 Dec;11(12):2809-2820. doi: 10.1038/ismej.2017.131. Epub 2017 Aug 11.","Zhou F","ISME J","2017","2017/08/12","PMC5702737","","10.1038/ismej.2017.131"
"28680117","Challenging the Wigglesworthia, Sodalis, Wolbachia symbiosis dogma in tsetse flies: Spiroplasma is present in both laboratory and natural populations","Doudoumis V, Blow F, Saridaki A, Augustinos A, Dyer NA, Goodhead I, Solano P, Rayaisse JB, Takac P, Mekonnen S, Parker AG, Abd-Alla AMM, Darby A, Bourtzis K, Tsiamis G.","Sci Rep. 2017 Jul 5;7(1):4699. doi: 10.1038/s41598-017-04740-3.","Doudoumis V","Sci Rep","2017","2017/07/07","PMC5498494","","10.1038/s41598-017-04740-3"
"28614606","Antagonism of Trichoderma isolates against Leucoagaricus gongylophorus (Singer) Möller","do Nascimento MO, de Almeida Sarmento R, Dos Santos GR, de Oliveira CA, de Souza DJ.","J Basic Microbiol. 2017 Aug;57(8):699-704. doi: 10.1002/jobm.201600755. Epub 2017 Jun 14.","do Nascimento MO","J Basic Microbiol","2017","2017/06/15","","","10.1002/jobm.201600755"
"28543918","Gut microbiota of the pine weevil degrades conifer diterpenes and increases insect fitness","Berasategui A, Salem H, Paetz C, Santoro M, Gershenzon J, Kaltenpoth M, Schmidt A.","Mol Ecol. 2017 Aug;26(15):4099-4110. doi: 10.1111/mec.14186. Epub 2017 Jun 19.","Berasategui A","Mol Ecol","2017","2017/05/26","","","10.1111/mec.14186"
"28438996","Morphotype of bacteroids in different legumes correlates with the number and type of symbiotic NCR peptides","Montiel J, Downie JA, Farkas A, Bihari P, Herczeg R, Bálint B, Mergaert P, Kereszt A, Kondorosi É.","Proc Natl Acad Sci U S A. 2017 May 9;114(19):5041-5046. doi: 10.1073/pnas.1704217114. Epub 2017 Apr 24.","Montiel J","Proc Natl Acad Sci U S A","2017","2017/04/26","PMC5441718","","10.1073/pnas.1704217114"
"30337849","Gut Microbiome and Colon Cancer: Role of Bacterial Metabolites and Their Molecular Targets in the Host","Bhutia YD, Ogura J, Sivaprakasam S, Ganapathy V.","Curr Colorectal Cancer Rep. 2017 Apr;13(2):111-118. doi: 10.1007/s11888-017-0362-9. Epub 2017 Feb 22.","Bhutia YD","Curr Colorectal Cancer Rep","2017","2018/10/20","PMC6191191","NIHMS854897","10.1007/s11888-017-0362-9"
"28333211","Glutathione affects the transport activity of Rhizobium leguminosarum 3841 and is essential for efficient nodulation","Cheng G, Karunakaran R, East AK, Munoz-Azcarate O, Poole PS.","FEMS Microbiol Lett. 2017 Apr 1;364(8):fnx045. doi: 10.1093/femsle/fnx045.","Cheng G","FEMS Microbiol Lett","2017","2017/03/24","PMC5407991","","10.1093/femsle/fnx045"
"28283691","[Modulation of the intestinal microbiota by nutritional interventions]","Derer S, Lehnert H, Sina C, Wagner AE.","Internist (Berl). 2017 May;58(5):435-440. doi: 10.1007/s00108-017-0217-0.","Derer S","Internist (Berl)","2017","2017/03/12","","","10.1007/s00108-017-0217-0"
"28083703","Effect of soil moisture on root-associated fungal communities of Erica dominans in Drakensberg mountains in South Africa","Kohout P, Tedersoo L.","Mycorrhiza. 2017 May;27(4):397-406. doi: 10.1007/s00572-017-0760-5. Epub 2017 Jan 12.","Kohout P","Mycorrhiza","2017","2017/01/14","","","10.1007/s00572-017-0760-5"
"27976685","Disentangling the influence of earthworms in sugarcane rhizosphere","Braga LP, Yoshiura CA, Borges CD, Horn MA, Brown GG, Drake HL, Tsai SM.","Sci Rep. 2016 Dec 15;6:38923. doi: 10.1038/srep38923.","Braga LP","Sci Rep","2016","2016/12/16","PMC5156904","","10.1038/srep38923"
"27931748","Lentil (Lens culinaris Medik.) nodulates with genotypically and phenotypically diverse rhizobia in Ethiopian soils","Tena W, Wolde-Meskel E, Degefu T, Walley F.","Syst Appl Microbiol. 2017 Jan;40(1):22-33. doi: 10.1016/j.syapm.2016.11.001. Epub 2016 Nov 24.","Tena W","Syst Appl Microbiol","2017","2016/12/10","","","10.1016/j.syapm.2016.11.001"
"27876851","The genome, transcriptome, and proteome of the nematode Steinernema carpocapsae: evolutionary signatures of a pathogenic lifestyle","Rougon-Cardoso A, Flores-Ponce M, Ramos-Aboites HE, Martínez-Guerrero CE, Hao YJ, Cunha L, Rodríguez-Martínez JA, Ovando-Vázquez C, Bermúdez-Barrientos JR, Abreu-Goodger C, Chavarría-Hernández N, Simões N, Montiel R.","Sci Rep. 2016 Nov 23;6:37536. doi: 10.1038/srep37536.","Rougon-Cardoso A","Sci Rep","2016","2016/11/24","PMC5120318","","10.1038/srep37536"
"27639577","Differences in carbon source utilisation by orchid mycorrhizal fungi from common and endangered species of Caladenia (Orchidaceae)","Mehra S, Morrison PD, Coates F, Lawrie AC.","Mycorrhiza. 2017 Feb;27(2):95-108. doi: 10.1007/s00572-016-0732-1. Epub 2016 Sep 17.","Mehra S","Mycorrhiza","2017","2016/09/19","","","10.1007/s00572-016-0732-1"
"27571759","An assessment of US microbiome research","Stulberg E, Fravel D, Proctor LM, Murray DM, LoTempio J, Chrisey L, Garland J, Goodwin K, Graber J, Harris MC, Jackson S, Mishkind M, Porterfield DM, Records A.","Nat Microbiol. 2016 Jan 11;1:15015. doi: 10.1038/nmicrobiol.2015.15.","Stulberg E","Nat Microbiol","2016","2016/08/31","","","10.1038/nmicrobiol.2015.15"
"27558913","Changes in plastid proteome and structure in arbuscular mycorrhizal roots display a nutrient starvation signature","Daher Z, Recorbet G, Solymosi K, Wienkoop S, Mounier A, Morandi D, Lherminier J, Wipf D, Dumas-Gaudot E, Schoefs B.","Physiol Plant. 2017 Jan;159(1):13-29. doi: 10.1111/ppl.12505. Epub 2016 Sep 23.","Daher Z","Physiol Plant","2017","2016/08/26","","","10.1111/ppl.12505"
"27493203","Sulfur utilization of corals is enhanced by endosymbiotic algae","Yuyama I, Higuchi T, Takei Y.","Biol Open. 2016 Sep 15;5(9):1299-304. doi: 10.1242/bio.020164.","Yuyama I","Biol Open","2016","2016/08/06","PMC5051649","","10.1242/bio.020164"
"29491928","Phylogenetic framework for coevolutionary studies: a compass for exploring jungles of tangled trees","Martínez-Aquino A.","Curr Zool. 2016 Aug;62(4):393-403. doi: 10.1093/cz/zow018. Epub 2016 Mar 19.","Martínez-Aquino A","Curr Zool","2016","2018/03/02","PMC5804275","","10.1093/cz/zow018"
"27377166","Heveochlorella (Trebouxiophyceae): a little-known genus of unicellular green algae outside the Trebouxiales emerges unexpectedly as a major clade of lichen photobionts in foliicolous communities","Sanders WB, Pérez-Ortega S, Nelsen MP, Lücking R, de Los Ríos A.","J Phycol. 2016 Oct;52(5):840-853. doi: 10.1111/jpy.12446. Epub 2016 Oct 3.","Sanders WB","J Phycol","2016","2016/07/06","","","10.1111/jpy.12446"
"27322121","Patterns of Specificity of the Pathogen Escovopsis across the Fungus-Growing Ant Symbiosis","Birnbaum SS, Gerardo NM.","Am Nat. 2016 Jul;188(1):52-65. doi: 10.1086/686911. Epub 2016 May 12.","Birnbaum SS","Am Nat","2016","2016/06/21","","","10.1086/686911"
"27230384","Crowdsourcing the nodulation gene network discovery environment","Li Y, Jackson SA.","BMC Bioinformatics. 2016 May 26;17(1):223. doi: 10.1186/s12859-016-1089-3.","Li Y","BMC Bioinformatics","2016","2016/05/28","PMC4880984","","10.1186/s12859-016-1089-3"
"26986666","Assembling the challenging puzzle of algal biodiversity: species delimitation within the genus Asterochloris (Trebouxiophyceae, Chlorophyta)","Škaloud P, Steinová J, Řídká T, Vančurová L, Peksa O.","J Phycol. 2015 Jun;51(3):507-27. doi: 10.1111/jpy.12295. Epub 2015 May 4.","Škaloud P","J Phycol","2015","2016/03/18","","","10.1111/jpy.12295"
"26980834","Novel Trypanosomatid-Bacterium Association: Evolution of Endosymbiosis in Action","Kostygov AY, Dobáková E, Grybchuk-Ieremenko A, Váhala D, Maslov DA, Votýpka J, Lukeš J, Yurchenko V.","mBio. 2016 Mar 15;7(2):e01985. doi: 10.1128/mBio.01985-15.","Kostygov AY","mBio","2016","2016/03/17","PMC4807368","","10.1128/mBio.01985-15"
"26979330","Phosphate Treatment Strongly Inhibits New Arbuscule Development But Not the Maintenance of Arbuscule in Mycorrhizal Rice Roots","Kobae Y, Ohmori Y, Saito C, Yano K, Ohtomo R, Fujiwara T.","Plant Physiol. 2016 May;171(1):566-79. doi: 10.1104/pp.16.00127. Epub 2016 Mar 15.","Kobae Y","Plant Physiol","2016","2016/03/17","PMC4854707","","10.1104/pp.16.00127"
"26939856","Different Th17 immunity in gut, liver, and adipose tissues during obesity: the role of diet, genetics, and microbes","Cavallari JF, Denou E, Foley KP, Khan WI, Schertzer JD.","Gut Microbes. 2016;7(1):82-9. doi: 10.1080/19490976.2015.1127481.","Cavallari JF","Gut Microbes","2016","2016/03/05","PMC4856458","","10.1080/19490976.2015.1127481"
"26922360","Study the symbiotic crude oil-degrading bacteria in the mussel Mactra stultorum collected from the Persian Gulf","Bayat Z, Hassanshahian M, Hesni MA.","Mar Pollut Bull. 2016 Apr 15;105(1):120-4. doi: 10.1016/j.marpolbul.2016.02.042. Epub 2016 Feb 24.","Bayat Z","Mar Pollut Bull","2016","2016/02/29","","","10.1016/j.marpolbul.2016.02.042"
"26914459","'Candidatus Adiutrix intracellularis', an endosymbiont of termite gut flagellates, is the first representative of a deep-branching clade of Deltaproteobacteria and a putative homoacetogen","Ikeda-Ohtsubo W, Strassert JF, Köhler T, Mikaelyan A, Gregor I, McHardy AC, Tringe SG, Hugenholtz P, Radek R, Brune A.","Environ Microbiol. 2016 Sep;18(8):2548-64. doi: 10.1111/1462-2920.13234. Epub 2016 Apr 21.","Ikeda-Ohtsubo W","Environ Microbiol","2016","2016/02/26","","","10.1111/1462-2920.13234"
"26670313","Molecular detection of six (endo-) symbiotic bacteria in Belgian mosquitoes: first step towards the selection of appropriate paratransgenesis candidates","Raharimalala FN, Boukraa S, Bawin T, Boyer S, Francis F.","Parasitol Res. 2016 Apr;115(4):1391-9. doi: 10.1007/s00436-015-4873-5. Epub 2015 Dec 16.","Raharimalala FN","Parasitol Res","2016","2015/12/17","","","10.1007/s00436-015-4873-5"
"26664808","Wolbachia co-infection in a hybrid zone: discovery of horizontal gene transfers from two Wolbachia supergroups into an animal genome","Funkhouser-Jones LJ, Sehnert SR, Martínez-Rodríguez P, Toribio-Fernández R, Pita M, Bella JL, Bordenstein SR.","PeerJ. 2015 Dec 7;3:e1479. doi: 10.7717/peerj.1479. eCollection 2015.","Funkhouser-Jones LJ","PeerJ","2015","2015/12/15","PMC4675112","","10.7717/peerj.1479"
"26590448","Role of the Gut Microbiome in Uremia: A Potential Therapeutic Target","Ramezani A, Massy ZA, Meijers B, Evenepoel P, Vanholder R, Raj DS.","Am J Kidney Dis. 2016 Mar;67(3):483-98. doi: 10.1053/j.ajkd.2015.09.027. Epub 2015 Nov 15.","Ramezani A","Am J Kidney Dis","2016","2015/11/23","PMC5408507","NIHMS734208","10.1053/j.ajkd.2015.09.027"
"26438860","Variable genetic architectures produce virtually identical molecules in bacterial symbionts of fungus-growing ants","Sit CS, Ruzzini AC, Van Arnam EB, Ramadhar TR, Currie CR, Clardy J.","Proc Natl Acad Sci U S A. 2015 Oct 27;112(43):13150-4. doi: 10.1073/pnas.1515348112. Epub 2015 Oct 5.","Sit CS","Proc Natl Acad Sci U S A","2015","2015/10/07","PMC4629343","","10.1073/pnas.1515348112"
"26354898","Large-scale phylogenetic analyses reveal multiple gains of actinorhizal nitrogen-fixing symbioses in angiosperms associated with climate change","Li HL, Wang W, Mortimer PE, Li RQ, Li DZ, Hyde KD, Xu JC, Soltis DE, Chen ZD.","Sci Rep. 2015 Sep 10;5:14023. doi: 10.1038/srep14023.","Li HL","Sci Rep","2015","2015/09/11","PMC4650596","","10.1038/srep14023"
"26271635","Diet specialization selects for an unusual and simplified gut microbiota in two- and three-toed sloths","Dill-McFarland KA, Weimer PJ, Pauli JN, Peery MZ, Suen G.","Environ Microbiol. 2016 May;18(5):1391-402. doi: 10.1111/1462-2920.13022. Epub 2015 Sep 10.","Dill-McFarland KA","Environ Microbiol","2016","2015/08/15","","","10.1111/1462-2920.13022"
"26087621","[Bacterial Genome Evolution in Superspecies Systems: an Approach to the Reconstruction of Symbiogenesis Processes]","Provorov NA, Tikhonovich IA.","Genetika. 2015 Apr;51(4):456-65.","Provorov NA","Genetika","2015","2015/06/20","","",""
"25747242","Mycorrhizal limonium sinuatum (L.) mill. Enhances accumulation of lead and cadmium","Sheikh-Assadi M, Khandan-Mirkohi A, Alemardan A, Moreno-Jiménez E.","Int J Phytoremediation. 2015;17(1-6):556-62. doi: 10.1080/15226514.2014.922928.","Sheikh-Assadi M","Int J Phytoremediation","2015","2015/03/10","","","10.1080/15226514.2014.922928"
"25586575","Alfalfa microsymbionts from different ITS and nodC lineages of Ensifer meliloti and Ensifer medicae symbiovar meliloti establish efficient symbiosis with alfalfa in Spanish acid soils","Ramírez-Bahena MH, Vargas M, Martín M, Tejedor C, Velázquez E, Peix Á.","Appl Microbiol Biotechnol. 2015 Jun;99(11):4855-65. doi: 10.1007/s00253-014-6347-6. Epub 2015 Jan 15.","Ramírez-Bahena MH","Appl Microbiol Biotechnol","2015","2015/01/15","","","10.1007/s00253-014-6347-6"
"25566196","Microbial interactions and the ecology and evolution of Hawaiian Drosophilidae","O'Connor TK, Humphrey PT, Lapoint RT, Whiteman NK, O'Grady PM.","Front Microbiol. 2014 Dec 18;5:616. doi: 10.3389/fmicb.2014.00616. eCollection 2014.","O'Connor TK","Front Microbiol","2014","2015/01/08","PMC4270190","","10.3389/fmicb.2014.00616"
"25564362","Mimosa caesalpiniifolia rhizobial isolates from different origins of the Brazilian Northeast","Martins PG, Junior MA, Fracetto GG, da Silva ML, Vincentin RP, de Lyra Mdo C.","Arch Microbiol. 2015 Apr;197(3):459-69. doi: 10.1007/s00203-014-1078-8. Epub 2015 Jan 7.","Martins PG","Arch Microbiol","2015","2015/01/08","","","10.1007/s00203-014-1078-8"
"25473011","Anti-pathogen protection versus survival costs mediated by an ectosymbiont in an ant host","Konrad M, Grasse AV, Tragust S, Cremer S.","Proc Biol Sci. 2015 Jan 22;282(1799):20141976. doi: 10.1098/rspb.2014.1976.","Konrad M","Proc Biol Sci","2015","2014/12/05","PMC4286035","","10.1098/rspb.2014.1976"
"25404119","The cross-talk between opportunistic fungi and the mammalian host via microbiota's metabolism","Romani L, Zelante T, Palmieri M, Napolioni V, Picciolini M, Velardi A, Aversa F, Puccetti P.","Semin Immunopathol. 2015 Mar;37(2):163-71. doi: 10.1007/s00281-014-0464-2. Epub 2014 Nov 18.","Romani L","Semin Immunopathol","2015","2014/11/19","","","10.1007/s00281-014-0464-2"
"25339726","Vitamin supplementation by gut symbionts ensures metabolic homeostasis in an insect host","Salem H, Bauer E, Strauss AS, Vogel H, Marz M, Kaltenpoth M.","Proc Biol Sci. 2014 Dec 7;281(1796):20141838. doi: 10.1098/rspb.2014.1838.","Salem H","Proc Biol Sci","2014","2014/10/24","PMC4213650","","10.1098/rspb.2014.1838"
"25289176","Species and size diversity in protective services offered by coral guard-crabs","McKeon CS, Moore JM.","PeerJ. 2014 Sep 30;2:e574. doi: 10.7717/peerj.574. eCollection 2014.","McKeon CS","PeerJ","2014","2014/10/08","PMC4183949","","10.7717/peerj.574"
"25285597","In vivo and in vitro rearing of entomopathogenic nematodes (Steinernematidae and Heterorhabditidae)","McMullen JG 2nd, Stock SP.","J Vis Exp. 2014 Sep 22;(91):52096. doi: 10.3791/52096.","McMullen JG 2nd","J Vis Exp","2014","2014/10/07","PMC4828111","","10.3791/52096"
"25284612","Aboveground endophyte affects root volatile emission and host plant selection of a belowground insect","Rostás M, Cripps MG, Silcock P.","Oecologia. 2015 Feb;177(2):487-97. doi: 10.1007/s00442-014-3104-6. Epub 2014 Oct 5.","Rostás M","Oecologia","2015","2014/10/07","","","10.1007/s00442-014-3104-6"
"27630534","Phylogenetic confirmation of the genus Robbea (Nematoda: Desmodoridae, Stilbonematinae) with the description of three new species","Ott JA, Gruber-Vodicka HR, Leisch N, Zimmermann J.","Syst Biodivers. 2014 Oct 2;12(4):434-455. doi: 10.1080/14772000.2014.941038. Epub 2014 Aug 7.","Ott JA","Syst Biodivers","2014","2016/09/16","PMC5002938","","10.1080/14772000.2014.941038"
"25229122","A comprehensive database of verified experimental data on protein folding kinetics","Wagaman AS, Coburn A, Brand-Thomas I, Dash B, Jaswal SS.","Protein Sci. 2014 Dec;23(12):1808-12. doi: 10.1002/pro.2551. Epub 2014 Oct 14.","Wagaman AS","Protein Sci","2014","2014/09/18","PMC4253821","","10.1002/pro.2551"
"25171331","Comparative genome analysis and identification of competitive and cooperative interactions in a polymicrobial disease","Endo A, Watanabe T, Ogata N, Nozawa T, Aikawa C, Arakawa S, Maruyama F, Izumi Y, Nakagawa I.","ISME J. 2015 Mar;9(3):629-42. doi: 10.1038/ismej.2014.155. Epub 2014 Aug 29.","Endo A","ISME J","2015","2014/08/30","PMC4331577","","10.1038/ismej.2014.155"
"24976884","Genome sequence of the lupin-nodulating Bradyrhizobium sp. strain WSM1417","Reeve W, Terpolilli J, Melino V, Ardley J, Tian R, De Meyer S, Tiwari R, Yates R, O'Hara G, Howieson J, Ninawi M, Teshima H, Bruce D, Detter C, Tapia R, Han C, Wei CL, Huntemann M, Han J, Chen IM, Mavrommatis K, Markowitz V, Ivanova N, Ovchinnikova G, Pagani I, Pati A, Goodwin L, Peters L, Woyke T, Kyrpides N.","Stand Genomic Sci. 2013 Dec 15;9(2):273-82. doi: 10.4056/sigs.4518260. eCollection 2013 Dec 20.","Reeve W","Stand Genomic Sci","2013","2014/07/01","PMC4062640","","10.4056/sigs.4518260"
"24906389","Whole-genome sequencing of Mesorhizobium huakuii 7653R provides molecular insights into host specificity and symbiosis island dynamics","Wang S, Hao B, Li J, Gu H, Peng J, Xie F, Zhao X, Frech C, Chen N, Ma B, Li Y.","BMC Genomics. 2014 Jun 6;15(1):440. doi: 10.1186/1471-2164-15-440.","Wang S","BMC Genomics","2014","2014/06/08","PMC4072884","","10.1186/1471-2164-15-440"
"24863571","Cryptic diversity hides host and habitat specialization in a gorgonian-algal symbiosis","Prada C, McIlroy SE, Beltrán DM, Valint DJ, Ford SA, Hellberg ME, Coffroth MA.","Mol Ecol. 2014 Jul;23(13):3330-40. doi: 10.1111/mec.12808. Epub 2014 Jun 16.","Prada C","Mol Ecol","2014","2014/05/28","","","10.1111/mec.12808"
"24802938","Novel bacteria associated with Arctic seashore lichens have potential roles in nutrient scavenging","Sigurbjörnsdóttir MA, Heiðmarsson S, Jónsdóttir AR, Vilhelmsson O.","Can J Microbiol. 2014 May;60(5):307-17. doi: 10.1139/cjm-2013-0888.","Sigurbjörnsdóttir MA","Can J Microbiol","2014","2014/05/08","","","10.1139/cjm-2013-0888"
"24706718","Unexpectedly low nitrogen acquisition and absence of root architecture adaptation to nitrate supply in a Medicago truncatula highly branched root mutant","Bourion V, Martin C, de Larambergue H, Jacquin F, Aubert G, Martin-Magniette ML, Balzergue S, Lescure G, Citerne S, Lepetit M, Munier-Jolain N, Salon C, Duc G.","J Exp Bot. 2014 Jun;65(9):2365-80. doi: 10.1093/jxb/eru124. Epub 2014 Apr 4.","Bourion V","J Exp Bot","2014","2014/04/08","PMC4036509","","10.1093/jxb/eru124"
"24673766","Mechanistic action of gibberellins in legume nodulation","Hayashi S, Gresshoff PM, Ferguson BJ.","J Integr Plant Biol. 2014 Oct;56(10):971-8. doi: 10.1111/jipb.12201. Epub 2014 May 18.","Hayashi S","J Integr Plant Biol","2014","2014/03/29","","","10.1111/jipb.12201"
"24594623","Optimal eukaryotic 18S and universal 16S/18S ribosomal RNA primers and their application in a study of symbiosis","Wang Y, Tian RM, Gao ZM, Bougouffa S, Qian PY.","PLoS One. 2014 Mar 3;9(3):e90053. doi: 10.1371/journal.pone.0090053. eCollection 2014.","Wang Y","PLoS One","2014","2014/03/06","PMC3940700","","10.1371/journal.pone.0090053"
"24478297","Interactions between fungi and bacteria influence microbial community structure in the Megachile rotundata larval gut","McFrederick QS, Mueller UG, James RR.","Proc Biol Sci. 2014 Jan 29;281(1779):20132653. doi: 10.1098/rspb.2013.2653. Print 2014 Mar 22.","McFrederick QS","Proc Biol Sci","2014","2014/01/31","PMC3924070","","10.1098/rspb.2013.2653"
"24461714","Genetic diversity of root nodulating bacteria associated with Retama sphaerocarpa in sites with different soil and environmental conditions","Rodríguez-Echeverría S, Moreno S, Bedmar EJ.","Syst Appl Microbiol. 2014 Jun;37(4):305-10. doi: 10.1016/j.syapm.2013.11.003. Epub 2014 Jan 22.","Rodríguez-Echeverría S","Syst Appl Microbiol","2014","2014/01/28","","","10.1016/j.syapm.2013.11.003"
"24433672","Intraspecific variation in Burkholderia caledonica: Europe vs. Africa and soil vs. endophytic isolates","Verstraete B, Peeters C, van Wyk B, Smets E, Dessein S, Vandamme P.","Syst Appl Microbiol. 2014 May;37(3):194-9. doi: 10.1016/j.syapm.2013.12.001. Epub 2014 Jan 14.","Verstraete B","Syst Appl Microbiol","2014","2014/01/18","","","10.1016/j.syapm.2013.12.001"
"24383411","Ethylene and jasmonic acid act as negative modulators during mutualistic symbiosis between Laccaria bicolor and Populus roots","Plett JM, Khachane A, Ouassou M, Sundberg B, Kohler A, Martin F.","New Phytol. 2014 Apr;202(1):270-286. doi: 10.1111/nph.12655. Epub 2014 Jan 3.","Plett JM","New Phytol","2014","2014/01/04","","","10.1111/nph.12655"
"24382700","Inheritance patterns of secondary symbionts during sexual reproduction of pea aphid biotypes","Peccoud J, Bonhomme J, Mahéo F, de la Huerta M, Cosson O, Simon JC.","Insect Sci. 2014 Jun;21(3):291-300. doi: 10.1111/1744-7917.12083. Epub 2013 Dec 31.","Peccoud J","Insect Sci","2014","2014/01/03","","","10.1111/1744-7917.12083"
"24270631","The evolutionary events necessary for the emergence of symbiotic nitrogen fixation in legumes may involve a loss of nitrate responsiveness of the NIN transcription factor","Suzuki W, Konishi M, Yanagisawa S.","Plant Signal Behav. 2013 Oct;8(10):e25975. doi: 10.4161/psb.25975.","Suzuki W","Plant Signal Behav","2013","2013/11/26","PMC4091089","","10.4161/psb.25975"
"24197786","Bacteria isolated from soils of the western Amazon and from rehabilitated bauxite-mining areas have potential as plant growth promoters","de Oliveira-Longatti SM, Marra LM, Lima Soares B, Bomfeti CA, da Silva K, Avelar Ferreira PA, de Souza Moreira FM.","World J Microbiol Biotechnol. 2014 Apr;30(4):1239-50. doi: 10.1007/s11274-013-1547-2. Epub 2013 Nov 6.","de Oliveira-Longatti SM","World J Microbiol Biotechnol","2014","2013/11/08","","","10.1007/s11274-013-1547-2"
"24082011","The C2H2 transcription factor regulator of symbiosome differentiation represses transcription of the secretory pathway gene VAMP721a and promotes symbiosome development in Medicago truncatula","Sinharoy S, Torres-Jerez I, Bandyopadhyay K, Kereszt A, Pislariu CI, Nakashima J, Benedito VA, Kondorosi E, Udvardi MK.","Plant Cell. 2013 Sep;25(9):3584-601. doi: 10.1105/tpc.113.114017. Epub 2013 Sep 30.","Sinharoy S","Plant Cell","2013","2013/10/02","PMC3809551","","10.1105/tpc.113.114017"
