PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"31697707","Sildenafil citrate long-term treatment effects on cardiovascular reactivity in a SHR experimental model of metabolic syndrome","Doghri Y, Chetaneau F, Rhimi M, Kriaa A, Lalanne V, Thorin C, Maguin E, Mallem MY, Desfontis JC.","PLoS One. 2019 Nov 7;14(11):e0223914. doi: 10.1371/journal.pone.0223914. eCollection 2019.","Doghri Y","PLoS One","2019","2019/11/08","PMC6837760","","10.1371/journal.pone.0223914"
"33278908","Do we have the guts to go? The abdominal compartment, intra-abdominal hypertension, the human microbiome and exploration class space missions","Kirkpatrick AW, Hamilton DR, McKee JL, MacDonald B, Pelosi P, Ball CG, Roberts D, McBeth PB, Cocolini F, Ansaloni L, Peireira B, Sugrue M, Campbell MR, Kimball EJ, Malbrain MLNG, Roberts D.","Can J Surg. 2020 Nov-Dec;63(6):E581-E593. doi: 10.1503/cjs019219.","Kirkpatrick AW","Can J Surg","2020","2020/12/06","PMC7747844","","10.1503/cjs019219"
"33288164","Lycium barbarum polysaccharide attenuates myocardial injury in high-fat diet-fed mice through manipulating the gut microbiome and fecal metabolome","Zhang Z, Liu H, Yu B, Tao H, Li J, Wu Z, Liu G, Yuan C, Guo L, Cui B.","Food Res Int. 2020 Dec;138(Pt B):109778. doi: 10.1016/j.foodres.2020.109778. Epub 2020 Oct 15.","Zhang Z","Food Res Int","2020","2020/12/08","","","10.1016/j.foodres.2020.109778"
"32251665","Cross-omics analysis revealed gut microbiome-related metabolic pathways underlying atherosclerosis development after antibiotics treatment","Kappel BA, De Angelis L, Heiser M, Ballanti M, Stoehr R, Goettsch C, Mavilio M, Artati A, Paoluzi OA, Adamski J, Mingrone G, Staels B, Burcelin R, Monteleone G, Menghini R, Marx N, Federici M.","Mol Metab. 2020 Jun;36:100976. doi: 10.1016/j.molmet.2020.100976. Epub 2020 Mar 13.","Kappel BA","Mol Metab","2020","2020/04/07","PMC7183232","","10.1016/j.molmet.2020.100976"
"33433816","Immune Dysregulation in Myocardial Fibrosis, Steatosis, and Heart Failure: Current Insights from HIV and the General Population","Sinha A, Feinstein MJ.","Curr HIV/AIDS Rep. 2021 Feb;18(1):63-72. doi: 10.1007/s11904-020-00536-9. Epub 2021 Jan 12.","Sinha A","Curr HIV/AIDS Rep","2021","2021/01/12","","","10.1007/s11904-020-00536-9"
"27267576","A Summary of the First HIV Microbiome Workshop 2015","Williams B, Mirmonsef P, Boucher CA, Bushman F, Carrington-Lawrence S, Collman RG, Dandekar S, Dang Q, Malaspina A, Paredes R, Stone A, Landay A.","AIDS Res Hum Retroviruses. 2016 Oct/Nov;32(10-11):935-941. doi: 10.1089/AID.2016.0034. Epub 2016 Jul 14.","Williams B","AIDS Res Hum Retroviruses","2016","2016/06/09","PMC6445214","","10.1089/AID.2016.0034"
"31640890","The probiotic Lactobacillus fermentum 296 attenuates cardiometabolic disorders in high fat diet-treated rats","Cavalcante RGS, de Albuquerque TMR, de Luna Freire MO, Ferreira GAH, Carneiro Dos Santos LA, Magnani M, Cruz JC, Braga VA, de Souza EL, de Brito Alves JL.","Nutr Metab Cardiovasc Dis. 2019 Dec;29(12):1408-1417. doi: 10.1016/j.numecd.2019.08.003. Epub 2019 Aug 14.","Cavalcante RGS","Nutr Metab Cardiovasc Dis","2019","2019/10/24","","","10.1016/j.numecd.2019.08.003"
"35216335","Novel Role of Ghrelin Receptor in Gut Dysbiosis and Experimental Colitis in Aging","Noh JY, Wu CS, DeLuca JAA, Devaraj S, Jayaraman A, Alaniz RC, Tan XD, Allred CD, Sun Y.","Int J Mol Sci. 2022 Feb 17;23(4):2219. doi: 10.3390/ijms23042219.","Noh JY","Int J Mol Sci","2022","2022/02/26","PMC8875592","","10.3390/ijms23042219"
"32194566","Intestinal Dysbiosis and the Developing Lung: The Role of Toll-Like Receptor 4 in the Gut-Lung Axis","Wedgwood S, Gerard K, Halloran K, Hanhauser A, Monacelli S, Warford C, Thai PN, Chiamvimonvat N, Lakshminrusimha S, Steinhorn RH, Underwood MA.","Front Immunol. 2020 Mar 5;11:357. doi: 10.3389/fimmu.2020.00357. eCollection 2020.","Wedgwood S","Front Immunol","2020","2020/03/21","PMC7066082","","10.3389/fimmu.2020.00357"
"34126228","Calorie restriction conferred improvement effect on long-term rehabilitation of ischemic stroke via gut microbiota","Huang JT, Mao YQ, Han B, Zhang ZY, Chen HL, Li ZM, Kong CY, Xu JQ, Cai PR, Zeng YP, Zhao J, Zhao YP, Wang LS.","Pharmacol Res. 2021 Aug;170:105726. doi: 10.1016/j.phrs.2021.105726. Epub 2021 Jun 11.","Huang JT","Pharmacol Res","2021","2021/06/14","","","10.1016/j.phrs.2021.105726"
"31261830","Probiotic Ingestion, Obesity, and Metabolic-Related Disorders: Results from NHANES, 1999-2014","Lau E, Neves JS, Ferreira-Magalhães M, Carvalho D, Freitas P.","Nutrients. 2019 Jun 28;11(7):1482. doi: 10.3390/nu11071482.","Lau E","Nutrients","2019","2019/07/03","PMC6683043","","10.3390/nu11071482"
"30897381","The intestinal microbiota associated with cardiac valve calcification differs from that of coronary artery disease","Liu Z, Li J, Liu H, Tang Y, Zhan Q, Lai W, Ao L, Meng X, Ren H, Xu D, Zeng Q.","Atherosclerosis. 2019 May;284:121-128. doi: 10.1016/j.atherosclerosis.2018.11.038. Epub 2018 Dec 4.","Liu Z","Atherosclerosis","2019","2019/03/22","","","10.1016/j.atherosclerosis.2018.11.038"
"30342346","Oral microbiota dysbiosis and its association with Henoch-Schönlein Purpura in children","Chen B, Wang J, Wang Y, Zhang J, Zhao C, Shen N, Yang J, Gai Z, Zhang L.","Int Immunopharmacol. 2018 Dec;65:295-302. doi: 10.1016/j.intimp.2018.10.017. Epub 2018 Oct 17.","Chen B","Int Immunopharmacol","2018","2018/10/21","","","10.1016/j.intimp.2018.10.017"
"35409057","The Contribution of Gut Microbiota and Endothelial Dysfunction in the Development of Arterial Hypertension in Animal Models and in Humans","Maiuolo J, Carresi C, Gliozzi M, Mollace R, Scarano F, Scicchitano M, Macrì R, Nucera S, Bosco F, Oppedisano F, Ruga S, Coppoletta AR, Guarnieri L, Cardamone A, Bava I, Musolino V, Paone S, Palma E, Mollace V.","Int J Mol Sci. 2022 Mar 28;23(7):3698. doi: 10.3390/ijms23073698.","Maiuolo J","Int J Mol Sci","2022","2022/04/12","PMC8999124","","10.3390/ijms23073698"
"35307002","Therapeutic Effects of Gut Microbiota on Metabolic Syndrome: A Patent Review","Singhal S, Rani V.","Recent Pat Food Nutr Agric. 2022 Mar 18. doi: 10.2174/2212798412666220318162322. Online ahead of print.","Singhal S","Recent Pat Food Nutr Agric","2022","2022/03/21","","","10.2174/2212798412666220318162322"
"30778376","Higher Risk of Stroke Is Correlated With Increased Opportunistic Pathogen Load and Reduced Levels of Butyrate-Producing Bacteria in the Gut","Zeng X, Gao X, Peng Y, Wu Q, Zhu J, Tan C, Xia G, You C, Xu R, Pan S, Zhou H, He Y, Yin J.","Front Cell Infect Microbiol. 2019 Feb 4;9:4. doi: 10.3389/fcimb.2019.00004. eCollection 2019.","Zeng X","Front Cell Infect Microbiol","2019","2019/02/20","PMC6369648","","10.3389/fcimb.2019.00004"
"30354349","Missing Heritability of Hypertension and Our Microbiome","Marques FZ.","Circulation. 2018 Oct 2;138(14):1381-1383. doi: 10.1161/CIRCULATIONAHA.118.036224.","Marques FZ","Circulation","2018","2018/10/26","","","10.1161/CIRCULATIONAHA.118.036224"
"35463649","Potential Roles of the Gut Microbiota in Pancreatic Carcinogenesis and Therapeutics","Yang Q, Zhang J, Zhu Y.","Front Cell Infect Microbiol. 2022 Apr 6;12:872019. doi: 10.3389/fcimb.2022.872019. eCollection 2022.","Yang Q","Front Cell Infect Microbiol","2022","2022/04/25","PMC9019584","","10.3389/fcimb.2022.872019"
"34727738","Dysbiosis of Gut Microbiome Is Associated With Rupture of Cerebral Aneurysms","Kawabata S, Takagaki M, Nakamura H, Oki H, Motooka D, Nakamura S, Nishida T, Terada E, Izutsu N, Takenaka T, Matsui Y, Yamada S, Asai K, Tateishi A, Umehara T, Yano Y, Bamba Y, Matsumoto K, Kishikawa T, Okada Y, Iida T, Kishima H.","Stroke. 2022 Mar;53(3):895-903. doi: 10.1161/STROKEAHA.121.034792. Epub 2021 Nov 3.","Kawabata S","Stroke","2022","2021/11/03","","","10.1161/STROKEAHA.121.034792"
"31314548","Heart failure developed after myocardial infarction does not affect gut microbiota composition in the rat","Lataro RM, Imori PFM, Santos ES, Silva LEV, Duarte RTD, Silva CAA, Falcão JP, Paton JFR, Salgado HC.","Am J Physiol Gastrointest Liver Physiol. 2019 Sep 1;317(3):G342-G348. doi: 10.1152/ajpgi.00018.2019. Epub 2019 Jul 17.","Lataro RM","Am J Physiol Gastrointest Liver Physiol","2019","2019/07/18","","","10.1152/ajpgi.00018.2019"
"29874201","Effect of Lactobacillus rhamnosus GG Supplementation on Intestinal Inflammation Assessed by PET/MRI Scans and Gut Microbiota Composition in HIV-Infected Individuals","Arnbjerg CJ, Vestad B, Hov JR, Pedersen KK, Jespersen S, Johannesen HH, Holm K, Halvorsen B, Fallentin E, Hansen AE, Lange T, Kjær A, Trøseid M, Fischer BM, Nielsen SD.","J Acquir Immune Defic Syndr. 2018 Aug 1;78(4):450-457. doi: 10.1097/QAI.0000000000001693.","Arnbjerg CJ","J Acquir Immune Defic Syndr","2018","2018/06/07","","","10.1097/QAI.0000000000001693"
"35088527","Bicyclol Alleviates Atherosclerosis by Manipulating Gut Microbiota","Li XL, Cui JJ, Zheng WS, Zhang JL, Li R, Ma XL, Lin M, Guo HH, Li C, Yu XY, Du P, Zhao LM, He S, Lan P, Jiang JD, Che Y, Wang LL.","Small. 2022 Mar;18(9):e2105021. doi: 10.1002/smll.202105021. Epub 2022 Jan 27.","Li XL","Small","2022","2022/01/28","","","10.1002/smll.202105021"
"32845773","Gut Feeling: The Role of Gut Microbiota in Immunomodulation of Ischemia-Reperfusion Injury","Israr MZ, Salzano A, Suzuki T.","Arterioscler Thromb Vasc Biol. 2020 Sep;40(9):1967-1969. doi: 10.1161/ATVBAHA.120.314941. Epub 2020 Aug 26.","Israr MZ","Arterioscler Thromb Vasc Biol","2020","2020/08/27","","","10.1161/ATVBAHA.120.314941"
"32267921","Plasma levels of trimethylamine-N-oxide can be increased with 'healthy' and 'unhealthy' diets and do not correlate with the extent of atherosclerosis but with plaque instability","Koay YC, Chen YC, Wali JA, Luk AWS, Li M, Doma H, Reimark R, Zaldivia MTK, Habtom HT, Franks AE, Fusco-Allison G, Yang J, Holmes A, Simpson SJ, Peter K, O'Sullivan JF.","Cardiovasc Res. 2021 Jan 21;117(2):435-449. doi: 10.1093/cvr/cvaa094.","Koay YC","Cardiovasc Res","2021","2020/04/09","PMC8599768","","10.1093/cvr/cvaa094"
"31953983","Probiotics Prevent Dysbiosis and the Rise in Blood Pressure in Genetic Hypertension: Role of Short-Chain Fatty Acids","Robles-Vera I, Toral M, de la Visitación N, Sánchez M, Gómez-Guzmán M, Romero M, Yang T, Izquierdo-Garcia JL, Jiménez R, Ruiz-Cabello J, Guerra-Hernández E, Raizada MK, Pérez-Vizcaíno F, Duarte J.","Mol Nutr Food Res. 2020 Mar;64(6):e1900616. doi: 10.1002/mnfr.201900616. Epub 2020 Feb 6.","Robles-Vera I","Mol Nutr Food Res","2020","2020/01/19","","","10.1002/mnfr.201900616"
"35235168","Recent Advances in the Impact of Infection and Inflammation on Stroke Risk and Outcomes","Oh SE, Parikh NS.","Curr Neurol Neurosci Rep. 2022 Mar;22(3):161-170. doi: 10.1007/s11910-022-01179-6. Epub 2022 Mar 2.","Oh SE","Curr Neurol Neurosci Rep","2022","2022/03/02","PMC8889053","","10.1007/s11910-022-01179-6"
"30291307","Gut dysbiosis is associated with the reduced exercise capacity of elderly patients with hypertension","Yu Y, Mao G, Wang J, Zhu L, Lv X, Tong Q, Fang Y, Lv Y, Wang G.","Hypertens Res. 2018 Dec;41(12):1036-1044. doi: 10.1038/s41440-018-0110-9. Epub 2018 Oct 5.","Yu Y","Hypertens Res","2018","2018/10/07","PMC8076014","","10.1038/s41440-018-0110-9"
"32105967","Prebiotic inulin consumption reduces dioxin-like PCB 126-mediated hepatotoxicity and gut dysbiosis in hyperlipidemic Ldlr deficient mice","Hoffman JB, Petriello MC, Morris AJ, Mottaleb MA, Sui Y, Zhou C, Deng P, Wang C, Hennig B.","Environ Pollut. 2020 Jun;261:114183. doi: 10.1016/j.envpol.2020.114183. Epub 2020 Feb 20.","Hoffman JB","Environ Pollut","2020","2020/02/28","PMC7220843","NIHMS1566895","10.1016/j.envpol.2020.114183"
"35244966","Periodontitis and cardiometabolic disorders: The role of lipopolysaccharide and endotoxemia","Pussinen PJ, Kopra E, Pietiäinen M, Lehto M, Zaric S, Paju S, Salminen A.","Periodontol 2000. 2022 Jun;89(1):19-40. doi: 10.1111/prd.12433. Epub 2022 Mar 4.","Pussinen PJ","Periodontol 2000","2022","2022/03/04","","","10.1111/prd.12433"
"35417869","IMPACT OF MICROBIOME COMPOSITION ON QUALITY OF LIFE IN HEMODIALYSIS PATIENTS","Shamanadze A, Tchokhonelidze I, Kandashvili T, Khutsishvili L.","Georgian Med News. 2022 Mar;(324):101-106.","Shamanadze A","Georgian Med News","2022","2022/04/13","","",""
"28096137","Introduction to the Yogurt in Nutrition Initiative at the First Symposium of Yogurt in Mexico: The Balanced Diet Initiative","Tovar AR, Herrera G.","Adv Nutr. 2017 Jan 17;8(1):144S-145S. doi: 10.3945/an.115.011163. Print 2017 Jan.","Tovar AR","Adv Nutr","2017","2017/01/19","PMC5227970","","10.3945/an.115.011163"
"35148233","Hypertension promotes microbial translocation and dysbiotic shifts in the fecal microbiome of nonhuman primates","Vemuri R, Ruggiero A, Whitfield JM, Dugan GO, Cline JM, Block MR, Guo H, Kavanagh K.","Am J Physiol Heart Circ Physiol. 2022 Mar 1;322(3):H474-H485. doi: 10.1152/ajpheart.00530.2021. Epub 2022 Feb 11.","Vemuri R","Am J Physiol Heart Circ Physiol","2022","2022/02/11","PMC8897002","","10.1152/ajpheart.00530.2021"
"28011881","Alterations in the gut microbiota can elicit hypertension in rats","Adnan S, Nelson JW, Ajami NJ, Venna VR, Petrosino JF, Bryan RM Jr, Durgan DJ.","Physiol Genomics. 2017 Feb 1;49(2):96-104. doi: 10.1152/physiolgenomics.00081.2016. Epub 2016 Dec 23.","Adnan S","Physiol Genomics","2017","2016/12/25","PMC5336599","","10.1152/physiolgenomics.00081.2016"
"30635410","Identification of trimethylamine N-oxide (TMAO)-producer phenotype is interesting, but is it helpful?","Arduini A, Zammit VA, Bonomini M.","Gut. 2020 Feb;69(2):400-401. doi: 10.1136/gutjnl-2018-318000. Epub 2019 Jan 11.","Arduini A","Gut","2020","2019/01/13","","","10.1136/gutjnl-2018-318000"
"31495848","Probiotic strains improve high-fat diet-induced hypercholesterolemia through modulating gut microbiota in ways different from atorvastatin","Sudun, Liu S, Xiao C, Peng C, Liang L, He X, Zhao S, Zhang G.","Food Funct. 2019 Sep 18;10(9):6098-6109. doi: 10.1039/c9fo00444k.","Sudun","Food Funct","2019","2019/09/10","","","10.1039/c9fo00444k"
"33002653","Does intestinal dysbiosis contribute to an aberrant inflammatory response to severe acute respiratory syndrome coronavirus 2 in frail patients?","Terruzzi I, Senesi P.","Nutrition. 2020 Nov-Dec;79-80:110996. doi: 10.1016/j.nut.2020.110996. Epub 2020 Sep 1.","Terruzzi I","Nutrition","2020","2020/10/01","PMC7462523","","10.1016/j.nut.2020.110996"
"31173526","Lactobacillus fermentum CECT5716: a novel alternative for the prevention of vascular disorders in a mouse model of systemic lupus erythematosus","Toral M, Robles-Vera I, Romero M, de la Visitación N, Sánchez M, O'Valle F, Rodriguez-Nogales A, Gálvez J, Duarte J, Jiménez R.","FASEB J. 2019 Sep;33(9):10005-10018. doi: 10.1096/fj.201900545RR. Epub 2019 Jun 7.","Toral M","FASEB J","2019","2019/06/08","","","10.1096/fj.201900545RR"
"26820382","TGF-β1 improves mucosal IgA dysfunction and dysbiosis following intestinal ischaemia-reperfusion in mice","Zhang XY, Liu ZM, Zhang HF, Li YS, Wen SH, Shen JT, Huang WQ, Liu KX.","J Cell Mol Med. 2016 Jun;20(6):1014-23. doi: 10.1111/jcmm.12789. Epub 2016 Jan 28.","Zhang XY","J Cell Mol Med","2016","2016/01/29","PMC4882980","","10.1111/jcmm.12789"
"32687156","Pinocembrin alleviates ulcerative colitis in mice via regulating gut microbiota, suppressing TLR4/MD2/NF-κB pathway and promoting intestinal barrier","Yue B, Ren J, Yu Z, Luo X, Ren Y, Zhang J, Mani S, Wang Z, Dou W.","Biosci Rep. 2020 Jul 31;40(7):BSR20200986. doi: 10.1042/BSR20200986.","Yue B","Biosci Rep","2020","2020/07/21","PMC7391130","","10.1042/BSR20200986"
"32239144","Current and Novel Approaches to Mitigate Cardiometabolic Adverse Effects of Second-Generation Antipsychotics","Skonieczna-Żydecka K, Łoniewski I, Stachowska E, Marlicz W, Correll CU.","Int J Neuropsychopharmacol. 2020 Nov 26;23(8):491-495. doi: 10.1093/ijnp/pyaa026.","Skonieczna-Żydecka K","Int J Neuropsychopharmacol","2020","2020/04/03","PMC7689205","","10.1093/ijnp/pyaa026"
"33785906","Profile of gut flora in hypertensive patients with insufficient sleep duration","Jiao J, Dong Y, Wang P, Zuo K, Han C, Cai J, Zhong J, Yang X, Li J.","J Hum Hypertens. 2022 Apr;36(4):390-404. doi: 10.1038/s41371-021-00529-0. Epub 2021 Mar 30.","Jiao J","J Hum Hypertens","2022","2021/03/31","","","10.1038/s41371-021-00529-0"
"32132347","Protective Effect of Tong-Qiao-Huo-Xue Decoction on Inflammatory Injury Caused by Intestinal Microbial Disorders in Stroke Rats","Zhang F, Zhai M, Wu Q, Jia X, Wang Y, Wang N.","Biol Pharm Bull. 2020 May 1;43(5):788-800. doi: 10.1248/bpb.b19-00847. Epub 2020 Mar 3.","Zhang F","Biol Pharm Bull","2020","2020/03/06","","","10.1248/bpb.b19-00847"
"31684148","Berry-Enriched Diet in Salt-Sensitive Hypertensive Rats: Metabolic Fate of (Poly)Phenols and the Role of Gut Microbiota","Gomes A, Oudot C, Macià A, Foito A, Carregosa D, Stewart D, Van de Wiele T, Berry D, Motilva MJ, Brenner C, Dos Santos CN.","Nutrients. 2019 Nov 3;11(11):2634. doi: 10.3390/nu11112634.","Gomes A","Nutrients","2019","2019/11/06","PMC6893819","","10.3390/nu11112634"
"30028078","The Probiotic Lactobacillus fermentum Prevents Dysbiosis and Vascular Oxidative Stress in Rats with Hypertension Induced by Chronic Nitric Oxide Blockade","Robles-Vera I, Toral M, de la Visitación N, Sánchez M, Romero M, Olivares M, Jiménez R, Duarte J.","Mol Nutr Food Res. 2018 Oct;62(19):e1800298. doi: 10.1002/mnfr.201800298. Epub 2018 Aug 7.","Robles-Vera I","Mol Nutr Food Res","2018","2018/07/21","","","10.1002/mnfr.201800298"
"30076458","An open-label, randomized, placebo-controlled study on the effectiveness of a novel probiotics administration protocol (ProbiotiCKD) in patients with mild renal insufficiency (stage 3a of CKD)","Simeoni M, Citraro ML, Cerantonio A, Deodato F, Provenzano M, Cianfrone P, Capria M, Corrado S, Libri E, Comi A, Pujia A, Abenavoli L, Andreucci M, Cocchi M, Montalcini T, Fuiano G.","Eur J Nutr. 2019 Aug;58(5):2145-2156. doi: 10.1007/s00394-018-1785-z. Epub 2018 Aug 3.","Simeoni M","Eur J Nutr","2019","2018/08/05","PMC6647244","","10.1007/s00394-018-1785-z"
"32666821","The Impact of Childhood Growth Stunting and Post-Migration Dysbiosis on the Development of Metabolic Syndrome Among Indigenous Immigrant Mexican Women","D'Alonzo KT, Garsman L.","Biol Res Nurs. 2020 Oct;22(4):552-560. doi: 10.1177/1099800420941599. Epub 2020 Jul 15.","D'Alonzo KT","Biol Res Nurs","2020","2020/07/16","","","10.1177/1099800420941599"
"28736228","DBZ is a putative PPARγ agonist that prevents high fat diet-induced obesity, insulin resistance and gut dysbiosis","Xu P, Hong F, Wang J, Wang J, Zhao X, Wang S, Xue T, Xu J, Zheng X, Zhai Y.","Biochim Biophys Acta Gen Subj. 2017 Nov;1861(11 Pt A):2690-2701. doi: 10.1016/j.bbagen.2017.07.013. Epub 2017 Jul 20.","Xu P","Biochim Biophys Acta Gen Subj","2017","2017/07/25","","","10.1016/j.bbagen.2017.07.013"
"35113090","Pathophysiological mechanisms of hypertension development induced by fructose consumption","Xu C, Yu J.","Food Funct. 2022 Feb 21;13(4):1702-1717. doi: 10.1039/d1fo03381f.","Xu C","Food Funct","2022","2022/02/03","","","10.1039/d1fo03381f"
"27033119","Periodontal dysbiosis linked to periodontitis is associated with cardiometabolic adaptation to high-fat diet in mice","Branchereau M, Reichardt F, Loubieres P, Marck P, Waget A, Azalbert V, Colom A, Padmanabhan R, Iacovoni JS, Giry A, Tercé F, Heymes C, Burcelin R, Serino M, Blasco-Baque V.","Am J Physiol Gastrointest Liver Physiol. 2016 Jun 1;310(11):G1091-101. doi: 10.1152/ajpgi.00424.2015. Epub 2016 Mar 31.","Branchereau M","Am J Physiol Gastrointest Liver Physiol","2016","2016/04/02","","","10.1152/ajpgi.00424.2015"
"30796098","Response to the letter: Identification of trimethylamine N-oxide (TMAO)-producer phenotype is interesting, but is it helpful?","Wu WK, Sheen LY, Wu MS.","Gut. 2020 Mar;69(3):610-611. doi: 10.1136/gutjnl-2018-318187. Epub 2019 Feb 22.","Wu WK","Gut","2020","2019/02/24","","","10.1136/gutjnl-2018-318187"
"35172728","Exosomes derived from human placental mesenchymal stem cells ameliorate myocardial infarction via anti-inflammation and restoring gut dysbiosis","Yang L, Wang T, Zhang X, Zhang H, Yan N, Zhang G, Yan R, Li Y, Yu J, He J, Jia S, Wang H.","BMC Cardiovasc Disord. 2022 Feb 17;22(1):61. doi: 10.1186/s12872-022-02508-w.","Yang L","BMC Cardiovasc Disord","2022","2022/02/17","PMC8851843","","10.1186/s12872-022-02508-w"
"32415899","The Beneficial Effects of Lippia Citriodora Extract on Diet-Induced Obesity in Mice Are Associated with Modulation in the Gut Microbiota Composition","Diez-Echave P, Vezza T, Rodríguez-Nogales A, Hidalgo-Garcia L, Garrido-Mesa J, Ruiz-Malagon A, Molina-Tijeras JA, Romero M, Robles-Vera I, Leyva-Jiménez FJ, Lozano-Sanchez J, Arráez-Román D, Segura-Carretero A, Micol V, García F, Morón R, Duarte J, Rodríguez-Cabezas ME, Gálvez J.","Mol Nutr Food Res. 2020 Jul;64(13):e2000005. doi: 10.1002/mnfr.202000005. Epub 2020 Jun 2.","Diez-Echave P","Mol Nutr Food Res","2020","2020/05/17","","","10.1002/mnfr.202000005"
"30784906","Lactobacillus rhamnosus GG strain mitigated the development of obstructive sleep apnea-induced hypertension in a high salt diet via regulating TMAO level and CD4(+) T cell induced-type I inflammation","Liu J, Li T, Wu H, Shi H, Bai J, Zhao W, Jiang D, Jiang X.","Biomed Pharmacother. 2019 Apr;112:108580. doi: 10.1016/j.biopha.2019.01.041. Epub 2019 Feb 18.","Liu J","Biomed Pharmacother","2019","2019/02/21","","","10.1016/j.biopha.2019.01.041"
"35432368","Cellular Immune Signal Exchange From Ischemic Stroke to Intestinal Lesions Through Brain-Gut Axis","Yang Z, Wei F, Zhang B, Luo Y, Xing X, Wang M, Chen R, Sun G, Sun X.","Front Immunol. 2022 Apr 1;13:688619. doi: 10.3389/fimmu.2022.688619. eCollection 2022.","Yang Z","Front Immunol","2022","2022/04/18","PMC9010780","","10.3389/fimmu.2022.688619"
"35153150","The Effects of Probiotics on Inflammation, Endothelial Dysfunction, and Atherosclerosis Progression: A Mechanistic Overview","Mahdavi-Roshan M, Salari A, Kheirkhah J, Ghorbani Z.","Heart Lung Circ. 2022 May;31(5):e45-e71. doi: 10.1016/j.hlc.2021.09.006. Epub 2022 Feb 10.","Mahdavi-Roshan M","Heart Lung Circ","2022","2022/02/14","","","10.1016/j.hlc.2021.09.006"
"30379400","Combined Consumption of Beef-Based Cooked Mince and Sucrose Stimulates Oxidative Stress, Cardiac Hypertrophy, and Colonic Outgrowth of Desulfovibrionaceae in Rats","Van Hecke T, De Vrieze J, Boon N, De Vos WH, Vossen E, De Smet S.","Mol Nutr Food Res. 2019 Jan;63(2):e1800962. doi: 10.1002/mnfr.201800962. Epub 2018 Nov 14.","Van Hecke T","Mol Nutr Food Res","2019","2018/11/01","","","10.1002/mnfr.201800962"
"33560890","Proton Pump Inhibitors, Associated Complications, and Alternative Therapies: A Shifting Risk Benefit Ratio","Friedman AJ, Elseth AJ, Brockmeyer JR.","Am Surg. 2022 Jan;88(1):20-27. doi: 10.1177/0003134821991988. Epub 2021 Feb 9.","Friedman AJ","Am Surg","2022","2021/02/09","","","10.1177/0003134821991988"
"29909116","Altered microRNA regulation of short chain fatty acid receptors in the hypertensive kidney is normalized with hydrogen sulfide supplementation","Weber GJ, Foster J, Pushpakumar SB, Sen U.","Pharmacol Res. 2018 Aug;134:157-165. doi: 10.1016/j.phrs.2018.06.012. Epub 2018 Jun 15.","Weber GJ","Pharmacol Res","2018","2018/06/18","PMC6086735","NIHMS978442","10.1016/j.phrs.2018.06.012"
"35196347","Long-term high-fructose high-fat diet feeding elicits insulin resistance, exacerbates dyslipidemia and induces gut microbiota dysbiosis in WHHL rabbits","Moughaizel M, Dagher E, Jablaoui A, Thorin C, Rhimi M, Desfontis JC, Mallem Y.","PLoS One. 2022 Feb 23;17(2):e0264215. doi: 10.1371/journal.pone.0264215. eCollection 2022.","Moughaizel M","PLoS One","2022","2022/02/23","PMC8865649","","10.1371/journal.pone.0264215"
"35279900","Pharmacological role of Vitamin C in stress-induced cardiac dysfunction via alteration in Gut microbiota","Anwar F, Alhayyani S, Al-Abbasi FA, Nadeem MS, Kumar V.","J Biochem Mol Toxicol. 2022 Apr;36(4):e22986. doi: 10.1002/jbt.22986. Epub 2022 Mar 13.","Anwar F","J Biochem Mol Toxicol","2022","2022/03/13","","","10.1002/jbt.22986"
"35439275","Gut mycobiome dysbiosis in rats showing retinal changes indicative of diabetic retinopathy","Padakandla SR, Das T, Sai Prashanthi G, Angadi KK, Reddy SS, Reddy GB, Shivaji S.","PLoS One. 2022 Apr 19;17(4):e0267080. doi: 10.1371/journal.pone.0267080. eCollection 2022.","Padakandla SR","PLoS One","2022","2022/04/19","PMC9017887","","10.1371/journal.pone.0267080"
"29695660","Gut Microbial Dysbiosis in Heart Failure　- Is It a Future Therapeutic Target or Not?","Yamashita T, Hayashi T, Yoshida N, Hirata KI.","Circ J. 2018 May 25;82(6):1507-1509. doi: 10.1253/circj.CJ-18-0335. Epub 2018 Apr 24.","Yamashita T","Circ J","2018","2018/04/27","","","10.1253/circj.CJ-18-0335"
"35296425","Cross-comparative metabolomics reveal sex-age specific metabolic fingerprints and metabolic interactions in acute myocardial infarction","Liu W, Zhang L, Shi X, Shen G, Feng J.","Free Radic Biol Med. 2022 Apr;183:25-34. doi: 10.1016/j.freeradbiomed.2022.03.008. Epub 2022 Mar 13.","Liu W","Free Radic Biol Med","2022","2022/03/17","","","10.1016/j.freeradbiomed.2022.03.008"
"27881509","Ongoing Research Points to Key Role of Gut Microbes in Cardiovascular Health","Hampton T.","Circulation. 2016 Nov 22;134(21):1687-1688. doi: 10.1161/CIRCULATIONAHA.116.025623.","Hampton T","Circulation","2016","2016/11/25","","","10.1161/CIRCULATIONAHA.116.025623"
