PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"28323060","Food neophobia and its association with intake of fish and other selected foods in a Norwegian sample of toddlers: A cross-sectional study","Helland SH, Bere E, Bjørnarå HB, Øverby NC.","Appetite. 2017 Jul 1;114:110-117. doi: 10.1016/j.appet.2017.03.025. Epub 2017 Mar 18.","Helland SH","Appetite","2017","2017/03/22","","","10.1016/j.appet.2017.03.025"
"28279679","Preventive healthcare for young children: A systematic review of interventions in primary care","Alexander KE, Brijnath B, Biezen R, Hampton K, Mazza D.","Prev Med. 2017 Jun;99:236-250. doi: 10.1016/j.ypmed.2017.02.024. Epub 2017 Mar 6.","Alexander KE","Prev Med","2017","2017/03/11","","","10.1016/j.ypmed.2017.02.024"
"31516723","Associations between feeding practices and maternal and child weight among mothers who do and do not correctly identify their child's weight status","Tabak RG, Schwarz CD, Haire-Joshu DL.","Obes Sci Pract. 2017 Jan 23;3(1):51-58. doi: 10.1002/osp4.88. eCollection 2017 Mar.","Tabak RG","Obes Sci Pract","2017","2019/09/14","PMC6727840","","10.1002/osp4.88"
"28103843","Sedentary behavior among Spanish children and adolescents: findings from the ANIBES study","Mielgo-Ayuso J, Aparicio-Ugarriza R, Castillo A, Ruiz E, Avila JM, Aranceta-Bartrina J, Gil A, Ortega RM, Serra-Majem L, Varela-Moreiras G, González-Gross M.","BMC Public Health. 2017 Jan 19;17(1):94. doi: 10.1186/s12889-017-4026-0.","Mielgo-Ayuso J","BMC Public Health","2017","2017/01/21","PMC5244608","","10.1186/s12889-017-4026-0"
"28068939","Swallowing interventions for the treatment of dysphagia after head and neck cancer: a systematic review of behavioural strategies used to promote patient adherence to swallowing exercises","Govender R, Smith CH, Taylor SA, Barratt H, Gardner B.","BMC Cancer. 2017 Jan 10;17(1):43. doi: 10.1186/s12885-016-2990-x.","Govender R","BMC Cancer","2017","2017/01/11","PMC5223405","","10.1186/s12885-016-2990-x"
"27995280","Dietary fructose as a risk factor for non-alcoholic fatty liver disease (NAFLD)","Alwahsh SM, Gebhardt R.","Arch Toxicol. 2017 Apr;91(4):1545-1563. doi: 10.1007/s00204-016-1892-7. Epub 2016 Dec 19.","Alwahsh SM","Arch Toxicol","2017","2016/12/21","","","10.1007/s00204-016-1892-7"
"27956792","Fatty liver is associated with an increased risk of diabetes and cardiovascular disease - Evidence from three different disease models: NAFLD, HCV and HIV","Lonardo A, Ballestri S, Guaraldi G, Nascimbeni F, Romagnoli D, Zona S, Targher G.","World J Gastroenterol. 2016 Nov 28;22(44):9674-9693. doi: 10.3748/wjg.v22.i44.9674.","Lonardo A","World J Gastroenterol","2016","2016/12/14","PMC5124973","","10.3748/wjg.v22.i44.9674"
"27930859","A Meta-Synthesis of Children's Experiences of Postoperative Pain Management","Sng QW, He HG, Wang W, Taylor B, Chow A, Klainin-Yobas P, Zhu L.","Worldviews Evid Based Nurs. 2017 Feb;14(1):46-54. doi: 10.1111/wvn.12185. Epub 2016 Dec 8.","Sng QW","Worldviews Evid Based Nurs","2017","2016/12/09","","","10.1111/wvn.12185"
"27798796","Screen Time and Health Indicators Among Children and Youth: Current Evidence, Limitations and Future Directions","Saunders TJ, Vallance JK.","Appl Health Econ Health Policy. 2017 Jun;15(3):323-331. doi: 10.1007/s40258-016-0289-3.","Saunders TJ","Appl Health Econ Health Policy","2017","2016/11/01","","","10.1007/s40258-016-0289-3"
"27757515","High-throughput and simultaneous quantitative analysis of homocysteine-methionine cycle metabolites and co-factors in blood plasma and cerebrospinal fluid by isotope dilution LC-MS/MS","Guiraud SP, Montoliu I, Da Silva L, Dayon L, Galindo AN, Corthésy J, Kussmann M, Martin FP.","Anal Bioanal Chem. 2017 Jan;409(1):295-305. doi: 10.1007/s00216-016-0003-1. Epub 2016 Oct 18.","Guiraud SP","Anal Bioanal Chem","2017","2016/10/21","PMC5203846","","10.1007/s00216-016-0003-1"
"26524001","Closing achievement gaps with a utility-value intervention: Disentangling race and social class","Harackiewicz JM, Canning EA, Tibbetts Y, Priniski SJ, Hyde JS.","J Pers Soc Psychol. 2016 Nov;111(5):745-765. doi: 10.1037/pspp0000075. Epub 2015 Nov 2.","Harackiewicz JM","J Pers Soc Psychol","2016","2015/11/03","PMC4853302","NIHMS723270","10.1037/pspp0000075"
"27678546","Strategies and impacts of patient and family engagement in collaborative mental healthcare: protocol for a systematic and realist review","Menear M, Gervais M, Careau E, Chouinard MC, Cloutier G, Delorme A, Dogba MJ, Dugas M, Gagnon MP, Gilbert M, Harvey D, Houle J, Kates N, Knowles S, Martin N, Nease D Jr, Pluye P, Samson E, Zomahoun HT, Légaré F.","BMJ Open. 2016 Sep 27;6(9):e012949. doi: 10.1136/bmjopen-2016-012949.","Menear M","BMJ Open","2016","2016/09/29","PMC5051434","","10.1136/bmjopen-2016-012949"
"27474154","Effects of Endurance-Focused Physical Activity Interventions on Brain Health: A Systematic Review","Halloway S, Wilbur J, Schoeny ME, Arfanakis K.","Biol Res Nurs. 2017 Jan;19(1):53-64. doi: 10.1177/1099800416660758. Epub 2016 Jul 29.","Halloway S","Biol Res Nurs","2017","2016/07/31","PMC5537033","NIHMS867627","10.1177/1099800416660758"
"27258299","Insulin-Sensitizing Effects of Omega-3 Fatty Acids: Lost in Translation?","Lalia AZ, Lanza IR.","Nutrients. 2016 Jun 1;8(6):329. doi: 10.3390/nu8060329.","Lalia AZ","Nutrients","2016","2016/06/04","PMC4924170","","10.3390/nu8060329"
"27241631","l-Carnitine improves cognitive and renal functions in a rat model of chronic kidney disease","Abu Ahmad N, Armaly Z, Berman S, Jabour A, Aga-Mizrachi S, Mosenego-Ornan E, Avital A.","Physiol Behav. 2016 Oct 1;164(Pt A):182-8. doi: 10.1016/j.physbeh.2016.05.036. Epub 2016 May 27.","Abu Ahmad N","Physiol Behav","2016","2016/06/01","","","10.1016/j.physbeh.2016.05.036"
"27150294","How can we help family carers manage pain medicines for patients with advanced cancer? A systematic review of intervention studies","Latter S, Hopkinson JB, Richardson A, Hughes JA, Lowson E, Edwards D.","BMJ Support Palliat Care. 2016 Sep;6(3):263-75. doi: 10.1136/bmjspcare-2015-000958. Epub 2016 May 5.","Latter S","BMJ Support Palliat Care","2016","2016/05/07","PMC5013162","","10.1136/bmjspcare-2015-000958"
"27098454","The effectiveness of sedentary behaviour interventions for reducing body mass index in children and adolescents: systematic review and meta-analysis","Azevedo LB, Ling J, Soos I, Robalino S, Ells L.","Obes Rev. 2016 Jul;17(7):623-35. doi: 10.1111/obr.12414. Epub 2016 Apr 21.","Azevedo LB","Obes Rev","2016","2016/04/22","","","10.1111/obr.12414"
"27088328","Early Nutrition as a Major Determinant of 'Immune Health': Implications for Allergy, Obesity and Other Noncommunicable Diseases","Prescott SL.","Nestle Nutr Inst Workshop Ser. 2016;85:1-17. doi: 10.1159/000439477. Epub 2016 Apr 18.","Prescott SL","Nestle Nutr Inst Workshop Ser","2016","2016/04/19","","","10.1159/000439477"
"27037225","The use of systemic antibiotics in the treatment of refractory periodontitis: A systematic review","Santos RS, Macedo RF, Souza EA, Soares RS, Feitosa DS, Sarmento CF.","J Am Dent Assoc. 2016 Jul;147(7):577-85. doi: 10.1016/j.adaj.2016.02.013. Epub 2016 Mar 29.","Santos RS","J Am Dent Assoc","2016","2016/04/03","","","10.1016/j.adaj.2016.02.013"
"26979431","Burden and Unmet Needs of Caregivers of Chronic Obstructive Pulmonary Disease Patients: A Systematic Review of the Volume and Focus of Research Output","Mansfield E, Bryant J, Regan T, Waller A, Boyes A, Sanson-Fisher R.","COPD. 2016 Oct;13(5):662-7. doi: 10.3109/15412555.2016.1151488. Epub 2016 Mar 15.","Mansfield E","COPD","2016","2016/03/17","","","10.3109/15412555.2016.1151488"
"26972361","Electromyographic Activity of Shoulder Girdle Muscles in Patients With Symptomatic and Asymptomatic Rotator Cuff Tears: A Systematic Review and Meta-Analysis","Spall P, Ribeiro DC, Sole G.","PM R. 2016 Sep;8(9):894-906. doi: 10.1016/j.pmrj.2016.02.015. Epub 2016 Mar 10.","Spall P","PM R","2016","2016/03/15","","","10.1016/j.pmrj.2016.02.015"
"26925988","Characteristics of the Family Caregivers Who Did Not Benefit From a Successful Psychoeducational Group Intervention During Palliative Cancer Care: A Prospective Correlational Study","Holm M, Årestedt K, Carlander I, Wengström Y, Öhlen J, Alvariza A.","Cancer Nurs. 2017 Jan/Feb;40(1):76-83. doi: 10.1097/NCC.0000000000000351.","Holm M","Cancer Nurs","2017","2016/03/02","","","10.1097/NCC.0000000000000351"
"26838024","Addressing fear of recurrence: improving psychological care in cancer survivors","Tomei C, Lebel S, Maheu C, Mutsaers B.","Support Care Cancer. 2016 Jul;24(7):2815-8. doi: 10.1007/s00520-016-3103-8. Epub 2016 Feb 2.","Tomei C","Support Care Cancer","2016","2016/02/04","","","10.1007/s00520-016-3103-8"
"26787642","Telephone communication between practice nurses and older patients with long term conditions - a systematic review","Raphael D, Waterworth S, Gott M.","J Telemed Telecare. 2017 Jan;23(1):142-148. doi: 10.1177/1357633X15625398. Epub 2016 Jul 9.","Raphael D","J Telemed Telecare","2017","2016/01/21","","","10.1177/1357633X15625398"
"26778718","High-density surface electromyography provides reliable estimates of motor unit behavior","Martinez-Valdes E, Laine CM, Falla D, Mayer F, Farina D.","Clin Neurophysiol. 2016 Jun;127(6):2534-41. doi: 10.1016/j.clinph.2015.10.065. Epub 2015 Dec 23.","Martinez-Valdes E","Clin Neurophysiol","2016","2016/01/19","","","10.1016/j.clinph.2015.10.065"
"26681545","Minocycline fails to exert antiepileptogenic effects in a rat status epilepticus model","Russmann V, Goc J, Boes K, Ongerth T, Salvamoser JD, Siegl C, Potschka H.","Eur J Pharmacol. 2016 Jan 15;771:29-39. doi: 10.1016/j.ejphar.2015.12.002. Epub 2015 Dec 8.","Russmann V","Eur J Pharmacol","2016","2015/12/19","","","10.1016/j.ejphar.2015.12.002"
"26597631","Transmission of SARS and MERS coronaviruses and influenza virus in healthcare settings: the possible role of dry surface contamination","Otter JA, Donskey C, Yezli S, Douthwaite S, Goldenberg SD, Weber DJ.","J Hosp Infect. 2016 Mar;92(3):235-50. doi: 10.1016/j.jhin.2015.08.027. Epub 2015 Oct 3.","Otter JA","J Hosp Infect","2016","2015/11/25","PMC7114921","","10.1016/j.jhin.2015.08.027"
"26547084","Validation and application of a core set of patient-relevant outcome domains to assess the effectiveness of multimodal pain therapy (VAPAIN): a study protocol","Kaiser U, Kopkow C, Deckert S, Sabatowski R, Schmitt J.","BMJ Open. 2015 Nov 6;5(11):e008146. doi: 10.1136/bmjopen-2015-008146.","Kaiser U","BMJ Open","2015","2015/11/08","PMC4636634","","10.1136/bmjopen-2015-008146"
"26525525","Depression Trajectories During the First Year After Spinal Cord Injury","Bombardier CH, Adams LM, Fann JR, Hoffman JM.","Arch Phys Med Rehabil. 2016 Feb;97(2):196-203. doi: 10.1016/j.apmr.2015.10.083. Epub 2015 Oct 23.","Bombardier CH","Arch Phys Med Rehabil","2016","2015/11/04","PMC4746101","NIHMS752416","10.1016/j.apmr.2015.10.083"
"26330206","Optimizing Patient Preparation and Surgical Experience Using eHealth Technology","Waller A, Forshaw K, Carey M, Robinson S, Kerridge R, Proietto A, Sanson-Fisher R.","JMIR Med Inform. 2015 Sep 1;3(3):e29. doi: 10.2196/medinform.4286.","Waller A","JMIR Med Inform","2015","2015/09/03","PMC4705017","","10.2196/medinform.4286"
"26173468","Vitamin D deficiency and airflow limitation in the Baltimore Longitudinal Study of Ageing","Moberg M, Elango P, Ferrucci L, Spruit MA, Wouters EF, Rutten EP.","Eur J Clin Invest. 2015 Sep;45(9):955-63. doi: 10.1111/eci.12498. Epub 2015 Aug 7.","Moberg M","Eur J Clin Invest","2015","2015/07/16","PMC5189918","NIHMS810714","10.1111/eci.12498"
"25966497","Objective Analysis of Preschoolers' Physical Activity Patterns During Free Playtime","Greever CJ, Sirard J, Alhassan S.","J Phys Act Health. 2015 Sep;12(9):1253-8. doi: 10.1123/jpah.2014-0307. Epub 2015 May 12.","Greever CJ","J Phys Act Health","2015","2015/05/13","","","10.1123/jpah.2014-0307"
"25846125","Does dose matter in reducing gestational weight gain in exercise interventions? A systematic review of literature","McDonald SM, Liu J, Wilcox S, Lau EY, Archer E.","J Sci Med Sport. 2016 Apr;19(4):323-35. doi: 10.1016/j.jsams.2015.03.004. Epub 2015 Mar 26.","McDonald SM","J Sci Med Sport","2016","2015/04/08","PMC4583795","NIHMS685252","10.1016/j.jsams.2015.03.004"
"25714787","Vitamin D and cardiometabolic risk factors and diseases","Mousa A, Naderpoor N, Teede HJ, De Courten MP, Scragg R, De Courten B.","Minerva Endocrinol. 2015 Sep;40(3):213-30. Epub 2015 Feb 25.","Mousa A","Minerva Endocrinol","2015","2015/02/26","","",""
"25693114","A control systems approach to quantify wall shear stress normalization by flow-mediated dilation in the brachial artery","van Bussel FC, van Bussel BC, Hoeks AP, Op 't Roodt J, Henry RM, Ferreira I, Vanmolkot FH, Schalkwijk CG, Stehouwer CD, Reesink KD.","PLoS One. 2015 Feb 18;10(2):e0115977. doi: 10.1371/journal.pone.0115977. eCollection 2015.","van Bussel FC","PLoS One","2015","2015/02/19","PMC4333124","","10.1371/journal.pone.0115977"
"25605584","Quality of life (QoL) impairments in patients with a pituitary adenoma: a systematic review of QoL studies","Andela CD, Scharloo M, Pereira AM, Kaptein AA, Biermasz NR.","Pituitary. 2015 Oct;18(5):752-76. doi: 10.1007/s11102-015-0636-7.","Andela CD","Pituitary","2015","2015/01/22","","","10.1007/s11102-015-0636-7"
"25454738","Identification of subgroups of early breast cancer patients at high risk of nonadherence to adjuvant hormone therapy: results of an Italian survey","Tinari N, Fanizza C, Romero M, Gambale E, Moscetti L, Vaccaro A, Seminara P, Longo F, Gori S, Vici P, Gamucci T, Mauri M, Laudadio L, Nuzzo A, Fabbri MA, Fattoruso SI, Mazzilli L, Grassadonia A, Cianchetti E, Natoli C.","Clin Breast Cancer. 2015 Apr;15(2):e131-7. doi: 10.1016/j.clbc.2014.10.005. Epub 2014 Oct 22.","Tinari N","Clin Breast Cancer","2015","2014/12/03","","","10.1016/j.clbc.2014.10.005"
"25231810","[Effects of psychosocial interventions on cortisol and immune parameters in patients with cancer: a meta-analysis]","Oh PJ, Jang ES.","J Korean Acad Nurs. 2014 Aug;44(4):446-57. doi: 10.4040/jkan.2014.44.4.446.","Oh PJ","J Korean Acad Nurs","2014","2014/09/19","","","10.4040/jkan.2014.44.4.446"
"25117719","The effect of women's property rights on HIV: a search for quantitative evidence","Tumlinson K, Thomas JC, Reynolds HW.","AIDS Care. 2015;27(1):112-22. doi: 10.1080/09540121.2014.947236. Epub 2014 Aug 13.","Tumlinson K","AIDS Care","2015","2014/08/14","PMC4221482","NIHMS617690","10.1080/09540121.2014.947236"
"25099824","Preventive occupational health interventions in the meat processing industry in upper-middle and high-income countries: a systematic review on their effectiveness","van Holland BJ, Soer R, de Boer MR, Reneman MF, Brouwer S.","Int Arch Occup Environ Health. 2015 May;88(4):389-402. doi: 10.1007/s00420-014-0964-3. Epub 2014 Aug 7.","van Holland BJ","Int Arch Occup Environ Health","2015","2014/08/08","","","10.1007/s00420-014-0964-3"
"24966140","An overview of current trends and gaps in patient-reported outcome measures used in haemophilia","Pocoski J, Benjamin K, Michaels LA, Flood E, Sasane R.","Eur J Haematol. 2014 Jun;93 Suppl 75:1-8. doi: 10.1111/ejh.12323.","Pocoski J","Eur J Haematol","2014","2014/06/27","","","10.1111/ejh.12323"
"24905206","Implicit theories of writing and their impact on students' response to a SRSD intervention","Limpo T, Alves RA.","Br J Educ Psychol. 2014 Dec;84(Pt 4):571-90. doi: 10.1111/bjep.12042. Epub 2014 Jun 6.","Limpo T","Br J Educ Psychol","2014","2014/06/07","","","10.1111/bjep.12042"
"24853692","The 'active ingredients' for successful community engagement with disadvantaged expectant and new mothers: a qualitative comparative analysis","Brunton G, O'Mara-Eves A, Thomas J.","J Adv Nurs. 2014 Dec;70(12):2847-60. doi: 10.1111/jan.12441. Epub 2014 May 22.","Brunton G","J Adv Nurs","2014","2014/05/24","","","10.1111/jan.12441"
"24852179","Impact of physical activity interventions on anthropometric outcomes: systematic review and meta-analysis","Conn VS, Hafdahl A, Phillips LJ, Ruppar TM, Chase JA.","J Prim Prev. 2014 Aug;35(4):203-15. doi: 10.1007/s10935-014-0352-5.","Conn VS","J Prim Prev","2014","2014/05/24","PMC4071135","NIHMS598659","10.1007/s10935-014-0352-5"
"24715256","The ABC's of teaching social skills to adolescents with autism spectrum disorder in the classroom: the UCLA PEERS (®) Program","Laugeson EA, Ellingsen R, Sanderson J, Tucci L, Bates S.","J Autism Dev Disord. 2014 Sep;44(9):2244-56. doi: 10.1007/s10803-014-2108-8.","Laugeson EA","J Autism Dev Disord","2014","2014/04/10","","","10.1007/s10803-014-2108-8"
"24698814","Prevention of unhealthy weight in children by promoting physical activity using a socio-ecological approach: what can we learn from intervention studies?","Kellou N, Sandalinas F, Copin N, Simon C.","Diabetes Metab. 2014 Sep;40(4):258-71. doi: 10.1016/j.diabet.2014.01.002. Epub 2014 Mar 31.","Kellou N","Diabetes Metab","2014","2014/04/05","","","10.1016/j.diabet.2014.01.002"
"24666544","Examining and addressing evidence-practice gaps in cancer care: a systematic review","Bryant J, Boyes A, Jones K, Sanson-Fisher R, Carey M, Fry R.","Implement Sci. 2014 Mar 25;9(1):37. doi: 10.1186/1748-5908-9-37.","Bryant J","Implement Sci","2014","2014/03/27","PMC4114221","","10.1186/1748-5908-9-37"
"24576607","Implementing national guidelines for person-centered care of people with dementia in residential aged care: effects on perceived person-centeredness, staff strain, and stress of conscience","Edvardsson D, Sandman PO, Borell L.","Int Psychogeriatr. 2014 Jul;26(7):1171-9. doi: 10.1017/S1041610214000258. Epub 2014 Feb 27.","Edvardsson D","Int Psychogeriatr","2014","2014/03/01","","","10.1017/S1041610214000258"
"24566855","Epigenetics and human obesity","van Dijk SJ, Molloy PL, Varinli H, Morrison JL, Muhlhausler BS; Members of EpiSCOPE.","Int J Obes (Lond). 2015 Jan;39(1):85-97. doi: 10.1038/ijo.2014.34. Epub 2014 Feb 25.","van Dijk SJ","Int J Obes (Lond)","2015","2014/02/26","","","10.1038/ijo.2014.34"
"24564669","The effect of n-3 fatty acids on glucose homeostasis and insulin sensitivity","Flachs P, Rossmeisl M, Kopecky J.","Physiol Res. 2014;63(Suppl 1):S93-118. doi: 10.33549/physiolres.932715.","Flachs P","Physiol Res","2014","2014/02/26","","","10.33549/physiolres.932715"
"24435411","Cost-effectiveness of a standard intervention versus a navigated intervention on colorectal cancer screening use in primary care","Lairson DR, Dicarlo M, Deshmuk AA, Fagan HB, Sifri R, Katurakes N, Cocroft J, Sendecki J, Swan H, Vernon SW, Myers RE.","Cancer. 2014 Apr 1;120(7):1042-9. doi: 10.1002/cncr.28535. Epub 2014 Jan 16.","Lairson DR","Cancer","2014","2014/01/18","PMC3961516","NIHMS548626","10.1002/cncr.28535"
"24368240","Priorities for oncology nursing research: the 2013 national survey","LoBiondo-Wood G, Brown CG, Knobf MT, Lyon D, Mallory G, Mitchell SA, Von Ah D, Wesmiller S, Fellman B.","Oncol Nurs Forum. 2014 Jan 1;41(1):67-76. doi: 10.1188/14.ONF.67-76.","LoBiondo-Wood G","Oncol Nurs Forum","2014","2013/12/26","","","10.1188/14.ONF.67-76"
"24325368","Systematic review of interventions on antibiotic prophylaxis in surgery in Chinese hospitals during 2000-2012","Sun J.","J Evid Based Med. 2013 Aug;6(3):126-35. doi: 10.1111/jebm.12048.","Sun J","J Evid Based Med","2013","2013/12/12","","","10.1111/jebm.12048"
"24317380","Recruiting hard-to-reach subjects for exercise interventions: a multi-centre and multi-stage approach targeting general practitioners and their community-dwelling and mobility-limited patients","Brach M, Moschny A, Bücker B, Klaaßen-Mielke R, Trampisch M, Wilm S, Platen P, Hinrichs T.","Int J Environ Res Public Health. 2013 Dec 2;10(12):6611-29. doi: 10.3390/ijerph10126611.","Brach M","Int J Environ Res Public Health","2013","2013/12/10","PMC3881130","","10.3390/ijerph10126611"
"26197076","Real Life Active Gaming Practices of 7-11-Year-Old Children","Allsop S, Rumbold PL, Debuse D, Dodd-Reynolds C.","Games Health J. 2013 Dec;2(6):347-53. doi: 10.1089/g4h.2013.0050. Epub 2013 Dec 10.","Allsop S","Games Health J","2013","2015/07/22","","","10.1089/g4h.2013.0050"
"24166659","Assessing medication adherence: options to consider","Lehmann A, Aslani P, Ahmed R, Celio J, Gauchet A, Bedouch P, Bugnon O, Allenet B, Schneider MP.","Int J Clin Pharm. 2014 Feb;36(1):55-69. doi: 10.1007/s11096-013-9865-x. Epub 2013 Oct 29.","Lehmann A","Int J Clin Pharm","2014","2013/10/30","","","10.1007/s11096-013-9865-x"
"24097017","Are informal carers and community care workers effective in managing malnutrition in the older adult community? A systematic review of current evidence","Marshall S, Bauer J, Capra S, Isenring E.","J Nutr Health Aging. 2013;17(8):645-51. doi: 10.1007/s12603-013-0341-z.","Marshall S","J Nutr Health Aging","2013","2013/10/08","","","10.1007/s12603-013-0341-z"
"24092631","Bone quality: the determinants of bone strength and fragility","Fonseca H, Moreira-Gonçalves D, Coriolano HJ, Duarte JA.","Sports Med. 2014 Jan;44(1):37-53. doi: 10.1007/s40279-013-0100-7.","Fonseca H","Sports Med","2014","2013/10/05","","","10.1007/s40279-013-0100-7"
"24072755","Decision aid on disclosure of mental health status to an employer: feasibility and outcomes of a randomised controlled trial","Henderson C, Brohan E, Clement S, Williams P, Lassman F, Schauman O, Dockery L, Farrelly S, Murray J, Murphy C, Slade M, Thornicroft G.","Br J Psychiatry. 2013 Nov;203(5):350-7. doi: 10.1192/bjp.bp.113.128470. Epub 2013 Sep 26.","Henderson C","Br J Psychiatry","2013","2013/09/28","","","10.1192/bjp.bp.113.128470"
"24010645","Knowledge and attitudes about hepatitis C virus (HCV) infection and its treatment in HCV mono-infected and HCV/HIV co-infected adults","Chen EY, North CS, Fatunde O, Bernstein I, Salari S, Day B, Jain MK.","J Viral Hepat. 2013 Oct;20(10):708-14. doi: 10.1111/jvh.12095. Epub 2013 Apr 1.","Chen EY","J Viral Hepat","2013","2013/09/10","","","10.1111/jvh.12095"
"24005984","The effects of fall-risk-increasing drugs on postural control: a literature review","de Groot MH, van Campen JP, Moek MA, Tulner LR, Beijnen JH, Lamoth CJ.","Drugs Aging. 2013 Nov;30(11):901-20. doi: 10.1007/s40266-013-0113-9.","de Groot MH","Drugs Aging","2013","2013/09/06","","","10.1007/s40266-013-0113-9"
"23980188","Are interventions to reduce interruptions and errors during medication administration effective?: a systematic review","Raban MZ, Westbrook JI.","BMJ Qual Saf. 2014 May;23(5):414-21. doi: 10.1136/bmjqs-2013-002118. Epub 2013 Aug 26.","Raban MZ","BMJ Qual Saf","2014","2013/08/28","PMC3995243","","10.1136/bmjqs-2013-002118"
"23979731","Evaluation of intravenous anthrax immune globulin for treatment of inhalation anthrax","Mytle N, Hopkins RJ, Malkevich NV, Basu S, Meister GT, Sanford DC, Comer JE, Van Zandt KE, Al-Ibrahim M, Kramer WG, Howard C, Daczkowski N, Chakrabarti AC, Ionin B, Nabors GS, Skiadopoulos MH.","Antimicrob Agents Chemother. 2013 Nov;57(11):5684-92. doi: 10.1128/AAC.00458-13. Epub 2013 Aug 26.","Mytle N","Antimicrob Agents Chemother","2013","2013/08/28","PMC3811278","","10.1128/AAC.00458-13"
"23915225","Practice assistants in primary care in Germany - associations with organizational attributes on job satisfaction","Gavartina A, Zaroti S, Szecsenyi J, Miksch A, Ose D, Campbell SM, Goetz K.","BMC Fam Pract. 2013 Aug 5;14:110. doi: 10.1186/1471-2296-14-110.","Gavartina A","BMC Fam Pract","2013","2013/08/07","PMC3750430","","10.1186/1471-2296-14-110"
"23895087","Indirect effects of fidelity to the family check-up on changes in parenting and early childhood problem behaviors","Smith JD, Dishion TJ, Shaw DS, Wilson MN.","J Consult Clin Psychol. 2013 Dec;81(6):962-74. doi: 10.1037/a0033950. Epub 2013 Jul 29.","Smith JD","J Consult Clin Psychol","2013","2013/07/31","PMC3852198","NIHMS525054","10.1037/a0033950"
"23889351","Integrative review: salutogenesis and health in older people over 65 years old","Tan KK, Vehviläinen-Julkunen K, Chan SW.","J Adv Nurs. 2014 Mar;70(3):497-510. doi: 10.1111/jan.12221. Epub 2013 Jul 25.","Tan KK","J Adv Nurs","2014","2013/07/30","","","10.1111/jan.12221"
"23716732","Generalizing the findings from group dynamics-based physical activity research to practice settings: what do we know?","Harden SM, Burke SM, Haile AM, Estabrooks PA.","Eval Health Prof. 2015 Mar;38(1):3-14. doi: 10.1177/0163278713488117. Epub 2013 May 28.","Harden SM","Eval Health Prof","2015","2013/05/30","","","10.1177/0163278713488117"
"23675641","Peripheral and total parenteral nutrition as the strongest risk factors for nosocomial candidemia in elderly patients: a matched case-control study","Luzzati R, Cavinato S, Giangreco M, Granà G, Centonze S, Deiana ML, Biolo G, Barbone F.","Mycoses. 2013 Nov;56(6):664-71. doi: 10.1111/myc.12090. Epub 2013 May 16.","Luzzati R","Mycoses","2013","2013/05/17","","","10.1111/myc.12090"
"23436340","The important role of physical activity in the prevention and management of gestational diabetes mellitus","Ruchat SM, Mottola MF.","Diabetes Metab Res Rev. 2013 Jul;29(5):334-46. doi: 10.1002/dmrr.2402.","Ruchat SM","Diabetes Metab Res Rev","2013","2013/02/26","","","10.1002/dmrr.2402"
"23435793","What intervention is best practice for vestibular schwannomas? A systematic review of controlled studies","Wolbers JG, Dallenga AH, Mendez Romero A, van Linge A.","BMJ Open. 2013 Feb 22;3(2):e001345. doi: 10.1136/bmjopen-2012-001345. Print 2013.","Wolbers JG","BMJ Open","2013","2013/02/26","PMC3586173","","10.1136/bmjopen-2012-001345"
"23418704","Differentiated information on antidepressants at hospital discharge: a hypothesis-generating study","Desplenter F, Laekeman G; GIPPOZ Research Group, Simoens S.","Int J Pharm Pract. 2013 Aug;21(4):252-62. doi: 10.1111/ijpp.12001. Epub 2012 Nov 19.","Desplenter F","Int J Pharm Pract","2013","2013/02/20","","","10.1111/ijpp.12001"
"23401687","Serum lipid profiles and cancer risk in the context of obesity: four meta-analyses","Melvin JC, Holmberg L, Rohrmann S, Loda M, Van Hemelrijck M.","J Cancer Epidemiol. 2013;2013:823849. doi: 10.1155/2013/823849. Epub 2013 Jan 20.","Melvin JC","J Cancer Epidemiol","2013","2013/02/13","PMC3563167","","10.1155/2013/823849"
"23271697","Effects of breaking up prolonged sitting on skeletal muscle gene expression","Latouche C, Jowett JB, Carey AL, Bertovic DA, Owen N, Dunstan DW, Kingwell BA.","J Appl Physiol (1985). 2013 Feb 15;114(4):453-60. doi: 10.1152/japplphysiol.00978.2012. Epub 2012 Dec 27.","Latouche C","J Appl Physiol (1985)","2013","2012/12/29","","","10.1152/japplphysiol.00978.2012"
"23221934","Aortic pulse wave velocity results depend on which carotid artery is used for the measurements","Dzeko M, Peters CD, Kjaergaard KD, Jensen JD, Jespersen B.","J Hypertens. 2013 Jan;31(1):117-22. doi: 10.1097/HJH.0b013e32835b051b.","Dzeko M","J Hypertens","2013","2012/12/11","","","10.1097/HJH.0b013e32835b051b"
"23158805","Characteristics associated with interest in long-acting reversible contraception in a postpartum population","Tang JH, Dominik R, Re S, Brody S, Stuart GS.","Contraception. 2013 Jul;88(1):52-7. doi: 10.1016/j.contraception.2012.10.014. Epub 2012 Nov 15.","Tang JH","Contraception","2013","2012/11/20","","","10.1016/j.contraception.2012.10.014"
