PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30705680","Intestinal Microbiota Influence Immune Tolerance Post Allogeneic Hematopoietic Cell Transplantation and Intestinal GVHD","Köhler N, Zeiser R.","Front Immunol. 2019 Jan 17;9:3179. doi: 10.3389/fimmu.2018.03179. eCollection 2018.","Köhler N","Front Immunol","2019","2019/02/02","PMC6344415","","10.3389/fimmu.2018.03179"
"30659241","A comparative analysis of hepatic pathological phenotypes in C57BL/6J and C57BL/6N mouse strains in non-alcoholic steatohepatitis models","Kawashita E, Ishihara K, Nomoto M, Taniguchi M, Akiba S.","Sci Rep. 2019 Jan 18;9(1):204. doi: 10.1038/s41598-018-36862-7.","Kawashita E","Sci Rep","2019","2019/01/20","PMC6338790","","10.1038/s41598-018-36862-7"
"30566427","Non-proteolytic ubiquitin modification of PPARγ by Smurf1 protects the liver from steatosis","Zhu K, Tang Y, Xu X, Dang H, Tang LY, Wang X, Wang XW, Zhang YE.","PLoS Biol. 2018 Dec 19;16(12):e3000091. doi: 10.1371/journal.pbio.3000091. eCollection 2018 Dec.","Zhu K","PLoS Biol","2018","2018/12/20","PMC6317813","","10.1371/journal.pbio.3000091"
"30489399","The intestinal microbiome and its relevance for functionality in older persons","Ticinesi A, Tana C, Nouvenne A.","Curr Opin Clin Nutr Metab Care. 2019 Jan;22(1):4-12. doi: 10.1097/MCO.0000000000000521.","Ticinesi A","Curr Opin Clin Nutr Metab Care","2019","2018/11/30","","","10.1097/MCO.0000000000000521"
"30460770","Probiotics in irritable bowel syndrome: Where are we?","Barbara G, Cremon C, Azpiroz F.","Neurogastroenterol Motil. 2018 Dec;30(12):e13513. doi: 10.1111/nmo.13513.","Barbara G","Neurogastroenterol Motil","2018","2018/11/22","","","10.1111/nmo.13513"
"30443148","Feeding Ecology in Oligocene Mylodontoid Sloths (Mammalia, Xenarthra) as Revealed by Orthodentine Microwear Analysis","Kalthoff DC, Green JL.","J Mamm Evol. 2018;25(4):551-564. doi: 10.1007/s10914-017-9405-x. Epub 2017 Jul 28.","Kalthoff DC","J Mamm Evol","2018","2018/11/17","PMC6209052","","10.1007/s10914-017-9405-x"
"30056077","Unveiling systemic organ disorders associated with impaired lipid catabolism in fasted SOD1-deficient mice","Lee J, Homma T, Kobayashi S, Ishii N, Fujii J.","Arch Biochem Biophys. 2018 Sep 15;654:163-171. doi: 10.1016/j.abb.2018.07.020. Epub 2018 Jul 26.","Lee J","Arch Biochem Biophys","2018","2018/07/30","","","10.1016/j.abb.2018.07.020"
"29877160","The problem with relying on dietary surveys: sociocultural correctives to theories of dietary change in the Pacific islands","McLennan AK, Shimonovich M, Ulijaszek SJ, Wilson M.","Ann Hum Biol. 2018 May;45(3):272-284. doi: 10.1080/03014460.2018.1469668.","McLennan AK","Ann Hum Biol","2018","2018/06/08","","","10.1080/03014460.2018.1469668"
"29851417","Carbohydrates and cognitive function","Hawkins MAW, Keirns NG, Helms Z.","Curr Opin Clin Nutr Metab Care. 2018 Jul;21(4):302-307. doi: 10.1097/MCO.0000000000000471.","Hawkins MAW","Curr Opin Clin Nutr Metab Care","2018","2018/06/01","","","10.1097/MCO.0000000000000471"
"29845277","Acid fibroblast growth factor facilitates the progression of atherosclerotic plaques regardless of alterations in serum lipid expression levels in HFD‑fed ApoE‑/‑ mice","Han J, Du Y, Wang L, Chen X, Jiang L, Xu J.","Mol Med Rep. 2018 Jul;18(1):1025-1030. doi: 10.3892/mmr.2018.9060. Epub 2018 May 23.","Han J","Mol Med Rep","2018","2018/05/31","","","10.3892/mmr.2018.9060"
"29287116","Lung microRNA deregulation associated with impaired alveolarization in rats after intrauterine growth restriction","Dravet-Gounot P, Morin C, Jacques S, Dumont F, Ely-Marius F, Vaiman D, Jarreau PH, Méhats C, Zana-Taïeb E.","PLoS One. 2017 Dec 29;12(12):e0190445. doi: 10.1371/journal.pone.0190445. eCollection 2017.","Dravet-Gounot P","PLoS One","2017","2017/12/30","PMC5747455","","10.1371/journal.pone.0190445"
"29242563","CK2 modulates adipocyte insulin-signaling and is up-regulated in human obesity","Borgo C, Milan G, Favaretto F, Stasi F, Fabris R, Salizzato V, Cesaro L, Belligoli A, Sanna M, Foletto M, Prevedello L, Vindigni V, Bardini R, Donella-Deana A, Vettor R.","Sci Rep. 2017 Dec 14;7(1):17569. doi: 10.1038/s41598-017-17809-w.","Borgo C","Sci Rep","2017","2017/12/16","PMC5730587","","10.1038/s41598-017-17809-w"
"28828998","Establishment of the Avera Twin Register in the Midwest USA","Kittelsrud J, Ehli EA, Petersen V, Jung T, Willemsen G, Boomsma D, Davies GE.","Twin Res Hum Genet. 2017 Oct;20(5):414-418. doi: 10.1017/thg.2017.45. Epub 2017 Aug 22.","Kittelsrud J","Twin Res Hum Genet","2017","2017/08/23","","","10.1017/thg.2017.45"
"28650209","The intestinal barrier: a fundamental role in health and disease","Vancamelbeke M, Vermeire S.","Expert Rev Gastroenterol Hepatol. 2017 Sep;11(9):821-834. doi: 10.1080/17474124.2017.1343143. Epub 2017 Jun 26.","Vancamelbeke M","Expert Rev Gastroenterol Hepatol","2017","2017/06/27","PMC6104804","EMS77488","10.1080/17474124.2017.1343143"
"28588501","Genome-Wide Characterization and Expression Profiling of Sugar Transporter Family in the Whitefly, Bemisia tabaci (Gennadius) (Hemiptera: Aleyrodidae)","Yang Z, Xia J, Pan H, Gong C, Xie W, Guo Z, Zheng H, Yang X, Yang F, Wu Q, Wang S, Zhang Y.","Front Physiol. 2017 May 23;8:322. doi: 10.3389/fphys.2017.00322. eCollection 2017.","Yang Z","Front Physiol","2017","2017/06/08","PMC5440588","","10.3389/fphys.2017.00322"
"28381865","Detection of dietetically absorbed maize-derived microRNAs in pigs","Luo Y, Wang P, Wang X, Wang Y, Mu Z, Li Q, Fu Y, Xiao J, Li G, Ma Y, Gu Y, Jin L, Ma J, Tang Q, Jiang A, Li X, Li M.","Sci Rep. 2017 Apr 5;7(1):645. doi: 10.1038/s41598-017-00488-y.","Luo Y","Sci Rep","2017","2017/04/07","PMC5428504","","10.1038/s41598-017-00488-y"
"28329687","Impact of Dietary Interventions on Noncoding RNA Networks and mRNAs Encoding Chromatin-Related Factors","Green CD, Huang Y, Dou X, Yang L, Liu Y, Han JJ.","Cell Rep. 2017 Mar 21;18(12):2957-2968. doi: 10.1016/j.celrep.2017.03.001.","Green CD","Cell Rep","2017","2017/03/23","","","10.1016/j.celrep.2017.03.001"
"28291256","Exercise rescues obese mothers' insulin sensitivity, placental hypoxia and male offspring insulin sensitivity","Fernandez-Twinn DS, Gascoin G, Musial B, Carr S, Duque-Guimaraes D, Blackmore HL, Alfaradhi MZ, Loche E, Sferruzzi-Perri AN, Fowden AL, Ozanne SE.","Sci Rep. 2017 Mar 14;7:44650. doi: 10.1038/srep44650.","Fernandez-Twinn DS","Sci Rep","2017","2017/03/15","PMC5349590","","10.1038/srep44650"
"28224045","DJ-1 maintains energy and glucose homeostasis by regulating the function of brown adipose tissue","Wu R, Liu XM, Sun JG, Chen H, Ma J, Dong M, Peng S, Wang JQ, Ding JQ, Li DH, Speakman JR, Ning G, Jin W, Yuan Z.","Cell Discov. 2017 Feb 14;3:16054. doi: 10.1038/celldisc.2016.54. eCollection 2017.","Wu R","Cell Discov","2017","2017/02/23","PMC5309696","","10.1038/celldisc.2016.54"
"27558934","Knockout of inositol-requiring enzyme 1α in pro-opiomelanocortin neurons decreases fat mass via increasing energy expenditure","Xiao Y, Xia T, Yu J, Deng Y, Liu H, Liu B, Chen S, Liu Y, Guo F.","Open Biol. 2016 Aug;6(8):160131. doi: 10.1098/rsob.160131.","Xiao Y","Open Biol","2016","2016/08/26","PMC5008012","","10.1098/rsob.160131"
"27385159","Inhibition of Pyruvate Dehydrogenase Kinase 2 Protects Against Hepatic Steatosis Through Modulation of Tricarboxylic Acid Cycle Anaplerosis and Ketogenesis","Go Y, Jeong JY, Jeoung NH, Jeon JH, Park BY, Kang HJ, Ha CM, Choi YK, Lee SJ, Ham HJ, Kim BG, Park KG, Park SY, Lee CH, Choi CS, Park TS, Lee WN, Harris RA, Lee IK.","Diabetes. 2016 Oct;65(10):2876-87. doi: 10.2337/db16-0223. Epub 2016 Jul 6.","Go Y","Diabetes","2016","2016/07/08","","","10.2337/db16-0223"
"27373682","Inositol hexakisphosphate kinase-1 interacts with perilipin1 to modulate lipolysis","Ghoshal S, Tyagi R, Zhu Q, Chakraborty A.","Int J Biochem Cell Biol. 2016 Sep;78:149-155. doi: 10.1016/j.biocel.2016.06.018. Epub 2016 Jun 29.","Ghoshal S","Int J Biochem Cell Biol","2016","2016/07/05","PMC5003629","NIHMS804291","10.1016/j.biocel.2016.06.018"
"26566631","Uroguanylin Action in the Brain Reduces Weight Gain in Obese Mice via Different Efferent Autonomic Pathways","Folgueira C, Beiroa D, Callon A, Al-Massadi O, Barja-Fernandez S, Senra A, Fernø J, López M, Dieguez C, Casanueva FF, Rohner-Jeanrenaud F, Seoane LM, Nogueiras R.","Diabetes. 2016 Feb;65(2):421-32. doi: 10.2337/db15-0889. Epub 2015 Nov 13.","Folgueira C","Diabetes","2016","2015/11/15","","","10.2337/db15-0889"
"26553062","Piscivory in a Miocene Cetotheriidae of Peru: first record of fossilized stomach content for an extinct baleen-bearing whale","Collareta A, Landini W, Lambert O, Post K, Tinelli C, Di Celma C, Panetta D, Tripodi M, Salvadori PA, Caramella D, Marchi D, Urbina M, Bianucci G.","Naturwissenschaften. 2015 Dec;102(11-12):70. doi: 10.1007/s00114-015-1319-y. Epub 2015 Nov 9.","Collareta A","Naturwissenschaften","2015","2015/11/11","","","10.1007/s00114-015-1319-y"
"26371032","Per-Arnt-Sim Kinase (PASK): An Emerging Regulator of Mammalian Glucose and Lipid Metabolism","Zhang DD, Zhang JG, Wang YZ, Liu Y, Liu GL, Li XY.","Nutrients. 2015 Sep 7;7(9):7437-50. doi: 10.3390/nu7095347.","Zhang DD","Nutrients","2015","2015/09/16","PMC4586542","","10.3390/nu7095347"
"26271904","Improved human visuomotor performance and pupil constriction after choline supplementation in a placebo-controlled double-blind study","Naber M, Hommel B, Colzato LS.","Sci Rep. 2015 Aug 14;5:13188. doi: 10.1038/srep13188.","Naber M","Sci Rep","2015","2015/08/15","PMC4536529","","10.1038/srep13188"
"25976422","Biological effect of hydrolyzed collagen on bone metabolism","Daneault A, Prawitt J, Fabien Soulé V, Coxam V, Wittrant Y.","Crit Rev Food Sci Nutr. 2017 Jun 13;57(9):1922-1937. doi: 10.1080/10408398.2015.1038377.","Daneault A","Crit Rev Food Sci Nutr","2017","2015/05/16","","","10.1080/10408398.2015.1038377"
"25887682","Prioritizing health outcomes in a limited world: writing lipid guidelines","Qureshi N, Minhas R, Wierzbicki AS.","Curr Opin Lipidol. 2015 Jun;26(3):188-94. doi: 10.1097/MOL.0000000000000170.","Qureshi N","Curr Opin Lipidol","2015","2015/04/19","","","10.1097/MOL.0000000000000170"
"25777360","ITCH modulates SIRT6 and SREBP2 to influence lipid metabolism and atherosclerosis in ApoE null mice","Stöhr R, Mavilio M, Marino A, Casagrande V, Kappel B, Möllmann J, Menghini R, Melino G, Federici M.","Sci Rep. 2015 Mar 17;5:9023. doi: 10.1038/srep09023.","Stöhr R","Sci Rep","2015","2015/03/18","PMC4361881","","10.1038/srep09023"
"25536316","Rosuvastatin ameliorates inflammation, renal fat accumulation, and kidney injury in transgenic spontaneously hypertensive rats expressing human C-reactive protein","Šilhavý J, Zídek V, Landa V, Šimáková M, Mlejnek P, Oliyarnyk O, Malínská H, Kazdová L, Mancini M, Pravenec M.","Physiol Res. 2015;64(3):295-301. doi: 10.33549/physiolres.932797. Epub 2014 Dec 22.","Šilhavý J","Physiol Res","2015","2014/12/24","","","10.33549/physiolres.932797"
"25425577","A dysregulated acetyl/SUMO switch of FXR promotes hepatic inflammation in obesity","Kim DH, Xiao Z, Kwon S, Sun X, Ryerson D, Tkac D, Ma P, Wu SY, Chiang CM, Zhou E, Xu HE, Palvimo JJ, Chen LF, Kemper B, Kemper JK.","EMBO J. 2015 Jan 13;34(2):184-99. doi: 10.15252/embj.201489527. Epub 2014 Nov 25.","Kim DH","EMBO J","2015","2014/11/27","PMC4337071","","10.15252/embj.201489527"
"25416548","Thy1 (CD90) controls adipogenesis by regulating activity of the Src family kinase, Fyn","Woeller CF, O'Loughlin CW, Pollock SJ, Thatcher TH, Feldon SE, Phipps RP.","FASEB J. 2015 Mar;29(3):920-31. doi: 10.1096/fj.14-257121. Epub 2014 Nov 21.","Woeller CF","FASEB J","2015","2014/11/23","PMC4422356","","10.1096/fj.14-257121"
"25300835","Maize, tropical (Zea mays L.)","Assem SK.","Methods Mol Biol. 2015;1223:119-34. doi: 10.1007/978-1-4939-1695-5_9.","Assem SK","Methods Mol Biol","2015","2014/10/11","","","10.1007/978-1-4939-1695-5_9"
"25141978","The potential role of O-GlcNAc modification in cancer epigenetics","Forma E, Jóźwiak P, Bryś M, Krześlak A.","Cell Mol Biol Lett. 2014 Sep;19(3):438-60. doi: 10.2478/s11658-014-0204-6. Epub 2014 Aug 20.","Forma E","Cell Mol Biol Lett","2014","2014/08/22","PMC6275943","","10.2478/s11658-014-0204-6"
"24703702","SIRT7 controls hepatic lipid metabolism by regulating the ubiquitin-proteasome pathway","Yoshizawa T, Karim MF, Sato Y, Senokuchi T, Miyata K, Fukuda T, Go C, Tasaki M, Uchimura K, Kadomatsu T, Tian Z, Smolka C, Sawa T, Takeya M, Tomizawa K, Ando Y, Araki E, Akaike T, Braun T, Oike Y, Bober E, Yamagata K.","Cell Metab. 2014 Apr 1;19(4):712-21. doi: 10.1016/j.cmet.2014.03.006.","Yoshizawa T","Cell Metab","2014","2014/04/08","","","10.1016/j.cmet.2014.03.006"
"24689952","Mothers improve their daughters' vegetable intake: a randomized controlled trial","Gholami M, Wiedemann A, Knoll N, Schwarzer R.","Psychol Health Med. 2015;20(1):1-7. doi: 10.1080/13548506.2014.902485. Epub 2014 Apr 2.","Gholami M","Psychol Health Med","2015","2014/04/03","","","10.1080/13548506.2014.902485"
"24468803","The gut microbiota and the metabolic health of the host","Joyce SA, Gahan CG.","Curr Opin Gastroenterol. 2014 Mar;30(2):120-7. doi: 10.1097/MOG.0000000000000039.","Joyce SA","Curr Opin Gastroenterol","2014","2014/01/29","","","10.1097/MOG.0000000000000039"
"24224693","Discovery of 1-(2,4-dichlorophenyl)-N-(piperidin-1-yl)-4-((pyrrolidine-1-sulfonamido)methyl)-5-(5-((4-(trifluoromethyl)phenyl)ethynyl)thiophene-2-yl)-1H-pyrazole-3-carboxamide as a novel peripherally restricted cannabinoid-1 receptor antagonist with significant weight-loss efficacy in diet-induced obese mice","Chang CP, Wu CH, Song JS, Chou MC, Wong YC, Lin Y, Yeh TK, Sadani AA, Ou MH, Chen KH, Chen PH, Kuo PC, Tseng CT, Chang KH, Tseng SL, Chao YS, Hung MS, Shia KS.","J Med Chem. 2013 Dec 27;56(24):9920-33. doi: 10.1021/jm401158e. Epub 2013 Dec 4.","Chang CP","J Med Chem","2013","2013/11/15","","","10.1021/jm401158e"
"24037930","Chemoprevention of nonmelanoma skin cancer","Soltani-Arabshahi R, Tristani-Firouzi P.","Facial Plast Surg. 2013 Oct;29(5):373-83. doi: 10.1055/s-0033-1353377. Epub 2013 Sep 13.","Soltani-Arabshahi R","Facial Plast Surg","2013","2013/09/17","","","10.1055/s-0033-1353377"
"23845854","Complex interactions between dietary and genetic factors impact lycopene metabolism and distribution","Moran NE, Erdman JW Jr, Clinton SK.","Arch Biochem Biophys. 2013 Nov 15;539(2):171-80. doi: 10.1016/j.abb.2013.06.017. Epub 2013 Jul 8.","Moran NE","Arch Biochem Biophys","2013","2013/07/13","PMC3818361","NIHMS504090","10.1016/j.abb.2013.06.017"
"23540316","Participant perceptions of a community-based lifestyle intervention: the CHIP","Chang E, Bidewell J, Brownhill S, Farnsworth J, Ward J, Diehl H.","Health Promot J Austr. 2012 Dec;23(3):177-82. doi: 10.1071/he12177.","Chang E","Health Promot J Austr","2012","2013/04/02","","","10.1071/he12177"
"23293655","Mechanistic insights into the role of microRNAs in cancer: influence of nutrient crosstalk","Shah MS, Davidson LA, Chapkin RS.","Front Genet. 2012 Dec 28;3:305. doi: 10.3389/fgene.2012.00305. eCollection 2012.","Shah MS","Front Genet","2012","2013/01/08","PMC3531809","","10.3389/fgene.2012.00305"
"23270804","SUMO-1 regulates body weight and adipogenesis via PPARγ in male and female mice","Mikkonen L, Hirvonen J, Jänne OA.","Endocrinology. 2013 Feb;154(2):698-708. doi: 10.1210/en.2012-1846. Epub 2012 Dec 27.","Mikkonen L","Endocrinology","2013","2012/12/29","","","10.1210/en.2012-1846"
"23071089","Tob2 inhibits peroxisome proliferator-activated receptor γ2 expression by sequestering Smads and C/EBPα during adipocyte differentiation","Takahashi A, Morita M, Yokoyama K, Suzuki T, Yamamoto T.","Mol Cell Biol. 2012 Dec;32(24):5067-77. doi: 10.1128/MCB.00610-12. Epub 2012 Oct 15.","Takahashi A","Mol Cell Biol","2012","2012/10/17","PMC3510534","","10.1128/MCB.00610-12"
"22693205","Activation of genes involved in xenobiotic metabolism is a shared signature of mouse models with extended lifespan","Steinbaugh MJ, Sun LY, Bartke A, Miller RA.","Am J Physiol Endocrinol Metab. 2012 Aug 15;303(4):E488-95. doi: 10.1152/ajpendo.00110.2012. Epub 2012 Jun 12.","Steinbaugh MJ","Am J Physiol Endocrinol Metab","2012","2012/06/14","PMC3423099","","10.1152/ajpendo.00110.2012"
"22550134","Cholesteryl ester transfer protein inhibition as a strategy to reduce cardiovascular risk","Barter PJ, Rye KA.","J Lipid Res. 2012 Sep;53(9):1755-66. doi: 10.1194/jlr.R024075. Epub 2012 May 22.","Barter PJ","J Lipid Res","2012","2012/05/03","PMC3413218","","10.1194/jlr.R024075"
"31046212","Mass media to communicate public health messages in six health topic areas: a systematic review and other reviews of the evidence","Stead M, Angus K, Langley T, Katikireddi SV, Hinds K, Hilton S, Lewis S, Thomas J, Campbell M, Young B, Bauld L.","Southampton (UK): NIHR Journals Library; 2019 Apr.","Stead M","Mass media to communicate public health messages in six health topic areas: a systematic review and other reviews of the evidence","2019","2019/04/01","","","10.3310/phr07080"
"33727326","Volunteer Community Health and Agriculture Workers Help Reduce Childhood Malnutrition in Tajikistan","Yorick R, Khudonazarov F, Gall AJ, Pedersen KF, Wesson J.","Glob Health Sci Pract. 2021 Mar 15;9(Suppl 1):S137-S150. doi: 10.9745/GHSP-D-20-00325. Print 2021 Mar 15.","Yorick R","Glob Health Sci Pract","2021","2021/03/17","PMC7971367","","10.9745/GHSP-D-20-00325"
"33087339","Impact of tissue macrophage proliferation on peripheral and systemic insulin resistance in obese mice with diabetes","Morita Y, Senokuchi T, Yamada S, Wada T, Furusho T, Matsumura T, Ishii N, Nishida S, Nishida S, Motoshima H, Komohara Y, Yamagata K, Araki E.","BMJ Open Diabetes Res Care. 2020 Oct;8(1):e001578. doi: 10.1136/bmjdrc-2020-001578.","Morita Y","BMJ Open Diabetes Res Care","2020","2020/10/22","PMC7580054","","10.1136/bmjdrc-2020-001578"
"32959354","Activating transcription factor 3 is a potential target and a new biomarker for the prognosis of atherosclerosis","Qin W, Yang H, Liu G, Bai R, Bian Y, Yang Z, Xiao C.","Hum Cell. 2021 Jan;34(1):49-59. doi: 10.1007/s13577-020-00432-9. Epub 2020 Sep 21.","Qin W","Hum Cell","2021","2020/09/22","","","10.1007/s13577-020-00432-9"
"31237127","Role of MicroRNA-34a in Anti-Apoptotic Effects of Granulocyte-Colony Stimulating Factor in Diabetic Cardiomyopathy","Park IH, Song YS, Joo HW, Shen GY, Seong JH, Shin NK, Cho YJ, Lee Y, Shin JH, Lim YH, Kim H, Kim KS.","Diabetes Metab J. 2020 Feb;44(1):173-185. doi: 10.4093/dmj.2018.0211. Epub 2019 Apr 23.","Park IH","Diabetes Metab J","2020","2019/06/26","PMC7043984","","10.4093/dmj.2018.0211"
"30551500","mircroRNA-152 prevents the malignant progression of atherosclerosis via down-regulation of KLF5","Wang W, Zhang Y, Wang L, Li J, Li Y, Yang X, Wu Y.","Biomed Pharmacother. 2019 Jan;109:2409-2414. doi: 10.1016/j.biopha.2018.08.014. Epub 2018 Nov 30.","Wang W","Biomed Pharmacother","2019","2018/12/16","","","10.1016/j.biopha.2018.08.014"
"29371016","High glucose up-regulates microRNA-34a-5p to aggravate fibrosis by targeting SIRT1 in HK-2 cells","Xue M, Li Y, Hu F, Jia YJ, Zheng ZJ, Wang L, Xue YM.","Biochem Biophys Res Commun. 2018 Mar 25;498(1):38-44. doi: 10.1016/j.bbrc.2017.12.048. Epub 2018 Jan 31.","Xue M","Biochem Biophys Res Commun","2018","2018/01/27","","","10.1016/j.bbrc.2017.12.048"
"24814977","Fatty acid elongase-5 (Elovl5) regulates hepatic triglyceride catabolism in obese C57BL/6J mice","Tripathy S, Lytle KA, Stevens RD, Bain JR, Newgard CB, Greenberg AS, Huang LS, Jump DB.","J Lipid Res. 2014 Jul;55(7):1448-64. doi: 10.1194/jlr.M050062. Epub 2014 May 9.","Tripathy S","J Lipid Res","2014","2014/05/13","PMC4076069","","10.1194/jlr.M050062"
"24608114","Sex-dependent expression of caveolin 1 in response to sex steroid hormones is closely associated with development of obesity in rats","Mukherjee R, Kim SW, Choi MS, Yun JW.","PLoS One. 2014 Mar 7;9(3):e90918. doi: 10.1371/journal.pone.0090918. eCollection 2014.","Mukherjee R","PLoS One","2014","2014/03/11","PMC3948350","","10.1371/journal.pone.0090918"
"24053079","Assessment of gender differences in body composition and physical fitness scoring in Saudi adults by bioelectrical impedance analysis","Al Dokhi L, Habib SS.","Acta Clin Croat. 2013 Jun;52(2):189-94.","Al Dokhi L","Acta Clin Croat","2013","2013/09/24","","",""
"22444500","Docosahexaenoic acid suppresses the expression of FoxO and its target genes","Chen YJ, Chen CC, Li TK, Wang PH, Liu LR, Chang FY, Wang YC, Yu YH, Lin SP, Mersmann HJ, Ding ST.","J Nutr Biochem. 2012 Dec;23(12):1609-16. doi: 10.1016/j.jnutbio.2011.11.003. Epub 2012 Mar 22.","Chen YJ","J Nutr Biochem","2012","2012/03/27","","","10.1016/j.jnutbio.2011.11.003"
"34880166","CXCL1-Triggered PAD4 Cytoplasmic Translocation Enhances Neutrophil Adhesion through Citrullination of PDIA1","Aoyama J, Osaka M, Deushi M, Hosoya S, Ishigami A, Maehara T, Yoshida M.","J Atheroscler Thromb. 2021 Dec 8. doi: 10.5551/jat.63237. Online ahead of print.","Aoyama J","J Atheroscler Thromb","2021","2021/12/09","","","10.5551/jat.63237"
"34681063","Assessment of Albumin ECM Accumulation and Inflammation as Novel In Vivo Diagnostic Targets for Multi-Target MR Imaging","Möckel J, Brangsch J, Reimann C, Kaufmann JO, Sack I, Mangarova DB, Kader A, Taupitz M, Adams LC, Keller S, Ludwig A, Hamm B, Botnar RM, Makowski MR.","Biology (Basel). 2021 Sep 27;10(10):964. doi: 10.3390/biology10100964.","Möckel J","Biology (Basel)","2021","2021/10/23","PMC8533611","","10.3390/biology10100964"
"34666830","Interaction between PSMD10 and GRP78 accelerates endoplasmic reticulum stress-mediated hepatic apoptosis induced by homocysteine","Xiao K, Ma S, Xu L, Ding N, Zhang H, Xie L, Xu L, Jiao Y, Zhang H, Jiang Y.","Gut Pathog. 2021 Oct 19;13(1):63. doi: 10.1186/s13099-021-00455-z.","Xiao K","Gut Pathog","2021","2021/10/20","PMC8527788","","10.1186/s13099-021-00455-z"
"34647385","Bone marrow macrophage-derived exosomal miR-143-5p contributes to insulin resistance in hepatocytes by repressing MKP5","Li L, Zuo H, Huang X, Shen T, Tang W, Zhang X, An T, Dou L, Li J.","Cell Prolif. 2021 Dec;54(12):e13140. doi: 10.1111/cpr.13140. Epub 2021 Oct 14.","Li L","Cell Prolif","2021","2021/10/14","PMC8666281","","10.1111/cpr.13140"
"33167594","Histone H3K9 Demethylase JMJD2B Plays a Role in LXRα-Dependent Lipogenesis","Kim JH, Jung DY, Kim HR, Jung MH.","Int J Mol Sci. 2020 Nov 5;21(21):8313. doi: 10.3390/ijms21218313.","Kim JH","Int J Mol Sci","2020","2020/11/10","PMC7664202","","10.3390/ijms21218313"
"32258479","In silico analysis of antidiabetic potential of phenolic compounds from blue corn (Zea mays L.) and black bean (Phaseolus vulgaris L.)","Damián-Medina K, Salinas-Moreno Y, Milenkovic D, Figueroa-Yáñez L, Marino-Marmolejo E, Higuera-Ciapara I, Vallejo-Cardona A, Lugo-Cervantes E.","Heliyon. 2020 Mar 27;6(3):e03632. doi: 10.1016/j.heliyon.2020.e03632. eCollection 2020 Mar.","Damián-Medina K","Heliyon","2020","2020/04/08","PMC7110303","","10.1016/j.heliyon.2020.e03632"
"32085881","Sphingolipids as mediators of inflammation and novel therapeutic target in inflammatory bowel disease","Sukocheva OA, Lukina E, McGowan E, Bishayee A.","Adv Protein Chem Struct Biol. 2020;120:123-158. doi: 10.1016/bs.apcsb.2019.11.003. Epub 2020 Jan 8.","Sukocheva OA","Adv Protein Chem Struct Biol","2020","2020/02/23","","","10.1016/bs.apcsb.2019.11.003"
"31686789","What do people with type 2 diabetes want from a brief messaging system to support medication adherence?","Bartlett YK, Newhouse N, Long HA, Farmer AJ, French DP.","Patient Prefer Adherence. 2019 Sep 30;13:1629-1640. doi: 10.2147/PPA.S217843. eCollection 2019.","Bartlett YK","Patient Prefer Adherence","2019","2019/11/06","PMC6777899","","10.2147/PPA.S217843"
"31250099","Gut microbiota is associated with adiposity markers and probiotics may impact specific genera","Gomes AC, Hoffmann C, Mota JF.","Eur J Nutr. 2020 Jun;59(4):1751-1762. doi: 10.1007/s00394-019-02034-0. Epub 2019 Jun 27.","Gomes AC","Eur J Nutr","2020","2019/06/29","","","10.1007/s00394-019-02034-0"
"30612374","Several environmental endocrine disruptors in beverages from South China: occurrence and human exposure","Wu H, Wu LH, Wang F, Gao CJ, Chen D, Guo Y.","Environ Sci Pollut Res Int. 2019 Feb;26(6):5873-5884. doi: 10.1007/s11356-018-3933-7. Epub 2019 Jan 6.","Wu H","Environ Sci Pollut Res Int","2019","2019/01/07","","","10.1007/s11356-018-3933-7"
"29089407","Growth and Final Height Among Children With Phenylketonuria","Thiele AG, Gausche R, Lindenberg C, Beger C, Arelin M, Rohde C, Mütze U, Weigel JF, Mohnike K, Baerwald C, Scholz M, Kiess W, Pfäffle R, Beblo S.","Pediatrics. 2017 Nov;140(5):e20170015. doi: 10.1542/peds.2017-0015.","Thiele AG","Pediatrics","2017","2017/11/02","","","10.1542/peds.2017-0015"
"28834550","Osteocalcin-dependent regulation of glucose metabolism and fertility: Skeletal implications for the development of insulin resistance","Tangseefa P, Martin SK, Fitter S, Baldock PA, Proud CG, Zannettino ACW.","J Cell Physiol. 2018 May;233(5):3769-3783. doi: 10.1002/jcp.26163. Epub 2017 Sep 18.","Tangseefa P","J Cell Physiol","2018","2017/08/24","","","10.1002/jcp.26163"
"28652705","Renal function in heart transplant patients after switch to combined mammalian target of rapamycin inhibitor and calcineurin inhibitor therapy","Helmschrott M, Rivinius R, Bruckner T, Katus HA, Doesch AO.","Drug Des Devel Ther. 2017 Jun 7;11:1673-1680. doi: 10.2147/DDDT.S135503. eCollection 2017.","Helmschrott M","Drug Des Devel Ther","2017","2017/06/28","PMC5472407","","10.2147/DDDT.S135503"
"27832630","Decreased MiR-155 Level in the Peripheral Blood of Non-Alcoholic Fatty Liver Disease Patients may Serve as a Biomarker and may Influence LXR Activity","Wang L, Zhang N, Wang Z, Ai DM, Cao ZY, Pan HP.","Cell Physiol Biochem. 2016;39(6):2239-2248. doi: 10.1159/000447917. Epub 2016 Nov 7.","Wang L","Cell Physiol Biochem","2016","2016/11/11","","","10.1159/000447917"
