PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"22483040","Regulation of the stress response by the gut microbiota: implications for psychoneuroendocrinology","Dinan TG, Cryan JF.","Psychoneuroendocrinology. 2012 Sep;37(9):1369-78. doi: 10.1016/j.psyneuen.2012.03.007. Epub 2012 Apr 5.","Dinan TG","Psychoneuroendocrinology","2012","2012/04/10","","","10.1016/j.psyneuen.2012.03.007"
"34836050","Early-Life Respiratory Infections in Infants with Cow's Milk Allergy: An Expert Opinion on the Available Evidence and Recommendations for Future Research","Fiocchi A, Knol J, Koletzko S, O'Mahony L, Papadopoulos NG, Salminen S, Szajewska H, Nowak-Węgrzyn A.","Nutrients. 2021 Oct 26;13(11):3795. doi: 10.3390/nu13113795.","Fiocchi A","Nutrients","2021","2021/11/27","PMC8621023","","10.3390/nu13113795"
"33255332","A Budding Relationship: Bacterial Extracellular Vesicles in the Microbiota-Gut-Brain Axis","Haas-Neill S, Forsythe P.","Int J Mol Sci. 2020 Nov 24;21(23):8899. doi: 10.3390/ijms21238899.","Haas-Neill S","Int J Mol Sci","2020","2020/12/01","PMC7727686","","10.3390/ijms21238899"
"32993381","Composition of ""gold juice"" using an ancient method based on intestinal microecology","Li Q, Guo L, Wang L, Miao J, Cui H, Li L, Geng K, Zhao L, Sun X, Jia J, Bian Y.","J Int Med Res. 2020 Sep;48(9):300060520931288. doi: 10.1177/0300060520931288.","Li Q","J Int Med Res","2020","2020/09/30","PMC7545780","","10.1177/0300060520931288"
"32655239","The Current Hepatic Encephalopathy Pipeline","Ryu AJ, Rahimi RS, Leise MD.","J Clin Exp Hepatol. 2020 Jul-Aug;10(4):377-385. doi: 10.1016/j.jceh.2020.01.001. Epub 2020 Jan 14.","Ryu AJ","J Clin Exp Hepatol","2020","2020/07/14","PMC7335727","","10.1016/j.jceh.2020.01.001"
"31442459","Gut microbiota and neurological effects of glyphosate","Rueda-Ruzafa L, Cruz F, Roman P, Cardona D.","Neurotoxicology. 2019 Dec;75:1-8. doi: 10.1016/j.neuro.2019.08.006. Epub 2019 Aug 20.","Rueda-Ruzafa L","Neurotoxicology","2019","2019/08/24","","","10.1016/j.neuro.2019.08.006"
"31077007","Partial Evaluation of Autochthonous Probiotic Potential of the Gut Microbiota of Seriola lalandi","Ramírez C, Rojas R, Romero J.","Probiotics Antimicrob Proteins. 2020 Jun;12(2):672-682. doi: 10.1007/s12602-019-09550-9.","Ramírez C","Probiotics Antimicrob Proteins","2020","2019/05/12","","","10.1007/s12602-019-09550-9"
"30199923","Growth Performance and Post-Weaning Diarrhea in Piglets Fed a Diet Supplemented with Probiotic Complexes","Lu X, Zhang M, Zhao L, Ge K, Wang Z, Jun L, Ren F.","J Microbiol Biotechnol. 2018 Nov 28;28(11):1791-1799. doi: 10.4014/jmb.1807.07026.","Lu X","J Microbiol Biotechnol","2018","2018/09/12","","","10.4014/jmb.1807.07026"
"29380644","Impact of beneficial bacteria supplementation on the gut microbiota, colony development and productivity of Apis mellifera L","Alberoni D, Baffoni L, Gaggìa F, Ryan PM, Murphy K, Ross PR, Stanton C, Di Gioia D.","Benef Microbes. 2018 Feb 27;9(2):269-278. doi: 10.3920/BM2017.0061. Epub 2018 Jan 30.","Alberoni D","Benef Microbes","2018","2018/01/31","","","10.3920/BM2017.0061"
"25929669","Physiological relevance of food grade microcapsules: Impact of milk protein based microcapsules on inflammation in mouse models for inflammatory bowel diseases","Würth R, Lagkouvardos I, Clavel T, Wilke J, Foerst P, Kulozik U, Haller D, Hörmannsperger G.","Mol Nutr Food Res. 2015 Aug;59(8):1629-34. doi: 10.1002/mnfr.201400885. Epub 2015 May 28.","Würth R","Mol Nutr Food Res","2015","2015/05/02","","","10.1002/mnfr.201400885"
"35563952","Lactobacillus fermentum Stimulates Intestinal Secretion of Immunoglobulin A in an Individual-Specific Manner","Mei L, Chen Y, Wang J, Lu J, Zhao J, Zhang H, Wang G, Chen W.","Foods. 2022 Apr 25;11(9):1229. doi: 10.3390/foods11091229.","Mei L","Foods","2022","2022/05/14","PMC9099657","","10.3390/foods11091229"
"35430601","Agavin induces beneficial microbes in the shrimp microbiota under farming conditions","Ochoa-Romo JP, Cornejo-Granados F, Lopez-Zavala AA, Viana MT, Sánchez F, Gallardo-Becerra L, Luque-Villegas M, Valdez-López Y, Sotelo-Mundo RR, Cota-Huízar A, López-Munguia A, Ochoa-Leyva A.","Sci Rep. 2022 Apr 16;12(1):6392. doi: 10.1038/s41598-022-10442-2.","Ochoa-Romo JP","Sci Rep","2022","2022/04/17","PMC9013378","","10.1038/s41598-022-10442-2"
"26645894","Intestinal microbiota composition after antibiotic treatment in early life: the INCA study","Rutten NB, Rijkers GT, Meijssen CB, Crijns CE, Oudshoorn JH, van der Ent CK, Vlieger AM.","BMC Pediatr. 2015 Dec 9;15:204. doi: 10.1186/s12887-015-0519-0.","Rutten NB","BMC Pediatr","2015","2015/12/10","PMC4673740","","10.1186/s12887-015-0519-0"
"35583332","Dynamic Distribution of Gut Microbiota in Pigs at Different Growth Stages: Composition and Contribution","Luo Y, Ren W, Smidt H, Wright AG, Yu B, Schyns G, McCormack UM, Cowieson AJ, Yu J, He J, Yan H, Wu J, Mackie RI, Chen D.","Microbiol Spectr. 2022 May 18:e0068821. doi: 10.1128/spectrum.00688-21. Online ahead of print.","Luo Y","Microbiol Spectr","2022","2022/05/18","","","10.1128/spectrum.00688-21"
"34357014","Limosilactobacillus reuteri Strains as Adjuvants in the Management of Helicobacter pylori Infection","Dargenio C, Dargenio VN, Bizzoco F, Indrio F, Francavilla R, Cristofori F.","Medicina (Kaunas). 2021 Jul 20;57(7):733. doi: 10.3390/medicina57070733.","Dargenio C","Medicina (Kaunas)","2021","2021/08/06","PMC8306855","","10.3390/medicina57070733"
"34002246","Effect of Bifidobacterium on olanzapine-induced body weight and appetite changes in patients with psychosis","Yang Y, Long Y, Kang D, Liu C, Xiao J, Wu R, Zhao J.","Psychopharmacology (Berl). 2021 Sep;238(9):2449-2457. doi: 10.1007/s00213-021-05866-z. Epub 2021 May 17.","Yang Y","Psychopharmacology (Berl)","2021","2021/05/18","","","10.1007/s00213-021-05866-z"
"32298317","Assessment of dietary supplementation with galactomannan oligosaccharides and phytogenics on gut microbiota of European sea bass (Dicentrarchus Labrax) fed low fishmeal and fish oil based diet","Rimoldi S, Torrecillas S, Montero D, Gini E, Makol A, Valdenegro V V, Izquierdo M, Terova G.","PLoS One. 2020 Apr 16;15(4):e0231494. doi: 10.1371/journal.pone.0231494. eCollection 2020.","Rimoldi S","PLoS One","2020","2020/04/17","PMC7162502","","10.1371/journal.pone.0231494"
"28556062","Clinical and microbiological effects of the adjunctive use of probiotics in the treatment of gingivitis: A randomized controlled clinical trial","Montero E, Iniesta M, Rodrigo M, Marín MJ, Figuero E, Herrera D, Sanz M.","J Clin Periodontol. 2017 Jul;44(7):708-716. doi: 10.1111/jcpe.12752. Epub 2017 Jun 23.","Montero E","J Clin Periodontol","2017","2017/05/31","","","10.1111/jcpe.12752"
"35080431","Differential Effects of Transition Metals on Growth and Metal Uptake for Two Distinct Lactobacillus Species","Huynh U, Qiao M, King J, Trinh B, Valdez J, Haq M, Zastrow ML.","Microbiol Spectr. 2022 Feb 23;10(1):e0100621. doi: 10.1128/spectrum.01006-21. Epub 2022 Jan 26.","Huynh U","Microbiol Spectr","2022","2022/01/26","PMC8791193","","10.1128/spectrum.01006-21"
"34006584","Ginseng polysaccharides alter the gut microbiota and kynurenine/tryptophan ratio, potentiating the antitumour effect of antiprogrammed cell death 1/programmed cell death ligand 1 (anti-PD-1/PD-L1) immunotherapy","Huang J, Liu D, Wang Y, Liu L, Li J, Yuan J, Jiang Z, Jiang Z, Hsiao WW, Liu H, Khan I, Xie Y, Wu J, Xie Y, Zhang Y, Fu Y, Liao J, Wang W, Lai H, Shi A, Cai J, Luo L, Li R, Yao X, Fan X, Wu Q, Liu Z, Yan P, Lu J, Yang M, Wang L, Cao Y, Wei H, Leung EL.","Gut. 2022 Apr;71(4):734-745. doi: 10.1136/gutjnl-2020-321031. Epub 2021 May 18.","Huang J","Gut","2022","2021/05/19","PMC8921579","","10.1136/gutjnl-2020-321031"
"29276488","Prebiotic Effect of Fructooligosaccharides from Morinda officinalis on Alzheimer's Disease in Rodent Models by Targeting the Microbiota-Gut-Brain Axis","Chen D, Yang X, Yang J, Lai G, Yong T, Tang X, Shuai O, Zhou G, Xie Y, Wu Q.","Front Aging Neurosci. 2017 Dec 8;9:403. doi: 10.3389/fnagi.2017.00403. eCollection 2017.","Chen D","Front Aging Neurosci","2017","2017/12/26","PMC5727096","","10.3389/fnagi.2017.00403"
"28983289","Dietary Heme Induces Gut Dysbiosis, Aggravates Colitis, and Potentiates the Development of Adenomas in Mice","Constante M, Fragoso G, Calvé A, Samba-Mondonga M, Santos MM.","Front Microbiol. 2017 Sep 21;8:1809. doi: 10.3389/fmicb.2017.01809. eCollection 2017.","Constante M","Front Microbiol","2017","2017/10/07","PMC5613120","","10.3389/fmicb.2017.01809"
"27528065","Increased Systolic and Diastolic Blood Pressure Is Associated With Altered Gut Microbiota Composition and Butyrate Production in Early Pregnancy","Gomez-Arango LF, Barrett HL, McIntyre HD, Callaway LK, Morrison M, Dekker Nitert M; SPRING Trial Group.","Hypertension. 2016 Oct;68(4):974-81. doi: 10.1161/HYPERTENSIONAHA.116.07910. Epub 2016 Aug 15.","Gomez-Arango LF","Hypertension","2016","2016/08/17","","","10.1161/HYPERTENSIONAHA.116.07910"
"29782469","Effectiveness of Probiotics in Children With Functional Abdominal Pain Disorders and Functional Constipation: A Systematic Review","Wegh CAM, Benninga MA, Tabbers MM.","J Clin Gastroenterol. 2018 Nov/Dec;52 Suppl 1, Proceedings from the 9th Probiotics, Prebiotics and New Foods, Nutraceuticals and Botanicals for Nutrition & Human and Microbiota Health Meeting, held in Rome, Italy from September 10 to 12, 2017:S10-S26. doi: 10.1097/MCG.0000000000001054.","Wegh CAM","J Clin Gastroenterol","2018","2018/05/22","","","10.1097/MCG.0000000000001054"
"33293761","Effect of probiotics, Bifidobacterium bifidum G9-1, on gastrointestinal symptoms in patients with type 2 diabetes mellitus: study protocol for open-label, single-arm, exploratory research trial (Big STAR study)","Hashimoto Y, Nakajima H, Hata S, Miyoshi T, Hosomi Y, Majima S, Nakanishi N, Senmaru T, Osaka T, Okada H, Ushigome E, Hamaguchi M, Asano M, Yamazaki M, Fukui M.","J Clin Biochem Nutr. 2020 Nov;67(3):223-227. doi: 10.3164/jcbn.20-100. Epub 2020 Sep 30.","Hashimoto Y","J Clin Biochem Nutr","2020","2020/12/09","PMC7705076","","10.3164/jcbn.20-100"
"33166735","Dysbiosis is one of the risk factor for stroke and cognitive impairment and potential target for treatment","Koszewicz M, Jaroch J, Brzecka A, Ejma M, Budrewicz S, Mikhaleva LM, Muresanu C, Schield P, Somasundaram SG, Kirkland CE, Avila-Rodriguez M, Aliev G.","Pharmacol Res. 2021 Feb;164:105277. doi: 10.1016/j.phrs.2020.105277. Epub 2020 Nov 7.","Koszewicz M","Pharmacol Res","2021","2020/11/09","","","10.1016/j.phrs.2020.105277"
"31000276","In vitro modulation of human gut microbiota composition and metabolites by Bifidobacterium longum BB-46 and a citric pectin","Bianchi F, Larsen N, Tieghi TM, Adorno MAT, Saad SMI, Jespersen L, Sivieri K.","Food Res Int. 2019 Jun;120:595-602. doi: 10.1016/j.foodres.2018.11.010. Epub 2018 Nov 9.","Bianchi F","Food Res Int","2019","2019/04/20","","","10.1016/j.foodres.2018.11.010"
"30574802","Eczema-protective probiotic alters infant gut microbiome functional capacity but not composition: sub-sample analysis from a RCT","Murphy R, Morgan XC, Wang XY, Wickens K, Purdie G, Fitzharris P, Otal A, Lawley B, Stanley T, Barthow C, Crane J, Mitchell EA, Tannock GW.","Benef Microbes. 2019 Feb 8;10(1):5-17. doi: 10.3920/BM2017.0191. Epub 2018 Dec 21.","Murphy R","Benef Microbes","2019","2018/12/22","","","10.3920/BM2017.0191"
"22989504","Gut microbiota, immune development and function","Bengmark S.","Pharmacol Res. 2013 Mar;69(1):87-113. doi: 10.1016/j.phrs.2012.09.002. Epub 2012 Sep 16.","Bengmark S","Pharmacol Res","2013","2012/09/20","","","10.1016/j.phrs.2012.09.002"
"33904013","Does modern research validate the ancient wisdom of gut flora and brain connection? A literature review of gut dysbiosis in neurological and neurosurgical disorders over the last decade","Sharma P, Agrawal A.","Neurosurg Rev. 2022 Feb;45(1):27-48. doi: 10.1007/s10143-021-01516-2. Epub 2021 Apr 26.","Sharma P","Neurosurg Rev","2022","2021/04/27","","","10.1007/s10143-021-01516-2"
"33045841","Modulation of experimental autoimmune encephalomyelitis through colonisation of the gut with Escherichia coli","Libbey JE, Sanchez JMS, Fleming BA, Doty DJ, DePaula-Silva AB, Mulvey MA, Fujinami RS.","Benef Microbes. 2020 Nov 15;11(7):669-684. doi: 10.3920/BM2020.0012. Epub 2020 Oct 13.","Libbey JE","Benef Microbes","2020","2020/10/13","","","10.3920/BM2020.0012"
"32834500","Effects of prebiotic dietary fibers and probiotics on human health: With special focus on recent advancement in their encapsulated formulations","Shah BR, Li B, Al Sabbah H, Xu W, Mráz J.","Trends Food Sci Technol. 2020 Aug;102:178-192. doi: 10.1016/j.tifs.2020.06.010. Epub 2020 Jun 23.","Shah BR","Trends Food Sci Technol","2020","2020/08/25","PMC7309926","","10.1016/j.tifs.2020.06.010"
"32487252","The gut microbiome's role in the development, maintenance, and outcomes of sepsis","Adelman MW, Woodworth MH, Langelier C, Busch LM, Kempker JA, Kraft CS, Martin GS.","Crit Care. 2020 Jun 1;24(1):278. doi: 10.1186/s13054-020-02989-1.","Adelman MW","Crit Care","2020","2020/06/04","PMC7266132","","10.1186/s13054-020-02989-1"
"29648971","Anti-Inflammatory Effects of a Mixture of Lactic Acid Bacteria and Sodium Butyrate in Atopic Dermatitis Murine Model","Kim JA, Kim SH, Kim IS, Yu DY, Kim SC, Lee SH, Lee SS, Yun CH, Choi IS, Cho KK.","J Med Food. 2018 Jul;21(7):716-725. doi: 10.1089/jmf.2017.4116. Epub 2018 Mar 20.","Kim JA","J Med Food","2018","2018/04/13","PMC6065516","","10.1089/jmf.2017.4116"
"28976454","The Gut and Its Microbiome as Related to Central Nervous System Functioning and Psychological Well-being: Introduction to the Special Issue of Psychosomatic Medicine","Mayer EA, Hsiao EY.","Psychosom Med. 2017 Oct;79(8):844-846. doi: 10.1097/PSY.0000000000000525.","Mayer EA","Psychosom Med","2017","2017/10/05","PMC5924442","NIHMS901847","10.1097/PSY.0000000000000525"
"28114246","Safety of Bifidobacterium animalis Subsp. Lactis (B. lactis) Strain BB-12-Supplemented Yogurt in Healthy Children","Tan TP, Ba Z, Sanders ME, D'Amico FJ, Roberts RF, Smith KH, Merenstein DJ.","J Pediatr Gastroenterol Nutr. 2017 Feb;64(2):302-309. doi: 10.1097/MPG.0000000000001272.","Tan TP","J Pediatr Gastroenterol Nutr","2017","2017/01/24","PMC5298889","NIHMS788974","10.1097/MPG.0000000000001272"
"33062577","In vitro evaluation of potential prebiotic effects of a freeze-dried juice from Pilosocereus gounellei (A. Weber ex K. Schum. Bly. Ex Rowl) cladodes, an unconventional edible plant from Caatinga biome","Ribeiro TS, Sampaio KB, Menezes FNDD, de Assis POA, Dos Santos Lima M, de Oliveira MEG, de Souza EL, do Egypto Queiroga RCR.","3 Biotech. 2020 Oct;10(10):448. doi: 10.1007/s13205-020-02442-8. Epub 2020 Sep 24.","Ribeiro TS","3 Biotech","2020","2020/10/16","PMC7515992","","10.1007/s13205-020-02442-8"
"28374172","Evaluation of Potential Probiotics Isolated from Human Milk and Colostrum","Damaceno QS, Souza JP, Nicoli JR, Paula RL, Assis GB, Figueiredo HC, Azevedo V, Martins FS.","Probiotics Antimicrob Proteins. 2017 Dec;9(4):371-379. doi: 10.1007/s12602-017-9270-1.","Damaceno QS","Probiotics Antimicrob Proteins","2017","2017/04/05","","","10.1007/s12602-017-9270-1"
"34877910","Effects of probiotics on nonalcoholic fatty liver disease: a systematic review and meta-analysis","Yang R, Shang J, Zhou Y, Liu W, Tian Y, Shang H.","Expert Rev Gastroenterol Hepatol. 2021 Dec;15(12):1401-1409. doi: 10.1080/17474124.2022.2016391.","Yang R","Expert Rev Gastroenterol Hepatol","2021","2021/12/08","","","10.1080/17474124.2022.2016391"
"31602730","Antimicrobial activity of SYNBIO(®) probiotic formulation in pathogens isolated from chronic ulcerative lesions: in vitro studies","Coman MM, Mazzotti L, Silvi S, Scalise A, Orpianesi C, Cresci A, Verdenelli MC.","J Appl Microbiol. 2020 Feb;128(2):584-597. doi: 10.1111/jam.14482. Epub 2019 Oct 29.","Coman MM","J Appl Microbiol","2020","2019/10/12","","","10.1111/jam.14482"
"27285904","HORSE SPECIES SYMPOSIUM: Can the microbiome of the horse be altered to improve digestion?","Coverdale JA.","J Anim Sci. 2016 Jun;94(6):2275-81. doi: 10.2527/jas.2015-0056.","Coverdale JA","J Anim Sci","2016","2016/06/11","","","10.2527/jas.2015-0056"
"27053626","Probiotics in Salmonella-challenged Hy-Line brown layers","Upadhaya SD, Hossiendoust A, Kim IH.","Poult Sci. 2016 Aug 1;95(8):1894-7. doi: 10.3382/ps/pew106. Epub 2016 Apr 5.","Upadhaya SD","Poult Sci","2016","2016/04/08","","","10.3382/ps/pew106"
"33152909","Chicory ameliorates hyperuricemia via modulating gut microbiota and alleviating LPS/TLR4 axis in quail","Bian M, Wang J, Wang Y, Nie A, Zhu C, Sun Z, Zhou Z, Zhang B.","Biomed Pharmacother. 2020 Nov;131:110719. doi: 10.1016/j.biopha.2020.110719. Epub 2020 Sep 17.","Bian M","Biomed Pharmacother","2020","2020/11/06","","","10.1016/j.biopha.2020.110719"
"32209719","Depletion of Blautia Species in the Microbiota of Obese Children Relates to Intestinal Inflammation and Metabolic Phenotype Worsening","Benítez-Páez A, Gómez Del Pugar EM, López-Almela I, Moya-Pérez Á, Codoñer-Franch P, Sanz Y.","mSystems. 2020 Mar 24;5(2):e00857-19. doi: 10.1128/mSystems.00857-19.","Benítez-Páez A","mSystems","2020","2020/03/27","PMC7093825","","10.1128/mSystems.00857-19"
"22722618","The gut microbiota elicits a profound metabolic reorientation in the mouse jejunal mucosa during conventionalisation","El Aidy S, Merrifield CA, Derrien M, van Baarlen P, Hooiveld G, Levenez F, Doré J, Dekker J, Holmes E, Claus SP, Reijngoud DJ, Kleerebezem M.","Gut. 2013 Sep;62(9):1306-14. doi: 10.1136/gutjnl-2011-301955. Epub 2012 Jun 21.","El Aidy S","Gut","2013","2012/06/23","","","10.1136/gutjnl-2011-301955"
"34630666","Dietary Bacillus subtilis supplementation alleviates alcohol-induced liver injury by maintaining intestinal integrity and gut microbiota homeostasis in mice","Zhao M, Chen C, Yuan Z, Li W, Zhang M, Cui N, Duan Y, Zhang X, Zhang P.","Exp Ther Med. 2021 Nov;22(5):1312. doi: 10.3892/etm.2021.10747. Epub 2021 Sep 16.","Zhao M","Exp Ther Med","2021","2021/10/11","PMC8461600","","10.3892/etm.2021.10747"
"32592781","Cordyceps cicadae polysaccharides ameliorated renal interstitial fibrosis in diabetic nephropathy rats by repressing inflammation and modulating gut microbiota dysbiosis","Yang J, Dong H, Wang Y, Jiang Y, Zhang W, Lu Y, Chen Y, Chen L.","Int J Biol Macromol. 2020 Nov 15;163:442-456. doi: 10.1016/j.ijbiomac.2020.06.153. Epub 2020 Jun 24.","Yang J","Int J Biol Macromol","2020","2020/06/28","","","10.1016/j.ijbiomac.2020.06.153"
"29925252","Potential Role of the Gut Microbiome in ALS: A Systematic Review","Wright ML, Fournier C, Houser MC, Tansey M, Glass J, Hertzberg VS.","Biol Res Nurs. 2018 Oct;20(5):513-521. doi: 10.1177/1099800418784202. Epub 2018 Jun 20.","Wright ML","Biol Res Nurs","2018","2018/06/22","","","10.1177/1099800418784202"
"28289278","Cafeteria diet and probiotic therapy: cross talk among memory, neuroplasticity, serotonin receptors and gut microbiota in the rat","Beilharz JE, Kaakoush NO, Maniam J, Morris MJ.","Mol Psychiatry. 2018 Feb;23(2):351-361. doi: 10.1038/mp.2017.38. Epub 2017 Mar 14.","Beilharz JE","Mol Psychiatry","2018","2017/03/15","","","10.1038/mp.2017.38"
"23758634","Lactobacillus acidophilus CRL 1014 improved ""gut health"" in the SHIME reactor","Sivieri K, Morales ML, Adorno MA, Sakamoto IK, Saad SM, Rossi EA.","BMC Gastroenterol. 2013 Jun 11;13:100. doi: 10.1186/1471-230X-13-100.","Sivieri K","BMC Gastroenterol","2013","2013/06/14","PMC3700768","","10.1186/1471-230X-13-100"
"23403157","Changes in intestinal morphology and microbiota caused by dietary administration of inulin and Bacillus subtilis in gilthead sea bream (Sparus aurata L.) specimens","Cerezuela R, Fumanal M, Tapia-Paniagua ST, Meseguer J, Moriñigo MÁ, Esteban MÁ.","Fish Shellfish Immunol. 2013 May;34(5):1063-70. doi: 10.1016/j.fsi.2013.01.015. Epub 2013 Feb 9.","Cerezuela R","Fish Shellfish Immunol","2013","2013/02/14","","","10.1016/j.fsi.2013.01.015"
"34876784","Frontiers in antibiotic alternatives for Clostridioides difficile infection","Phanchana M, Harnvoravongchai P, Wongkuna S, Phetruen T, Phothichaisri W, Panturat S, Pipatthana M, Charoensutthivarakul S, Chankhamhaengdecha S, Janvilisri T.","World J Gastroenterol. 2021 Nov 14;27(42):7210-7232. doi: 10.3748/wjg.v27.i42.7210.","Phanchana M","World J Gastroenterol","2021","2021/12/08","PMC8611198","","10.3748/wjg.v27.i42.7210"
"34757518","Ceftriaxone causes dysbiosis and changes intestinal structure in adjuvant obesity treatment","Aparecida Dos Reis Louzano S, de Moura E Dias M, Lopes da Conceição L, Antônio de Oliveira Mendes T, Gouveia Peluzio MDC.","Pharmacol Rep. 2022 Feb;74(1):111-123. doi: 10.1007/s43440-021-00336-x. Epub 2021 Nov 10.","Aparecida Dos Reis Louzano S","Pharmacol Rep","2022","2021/11/10","","","10.1007/s43440-021-00336-x"
"34690997","Oral Administration of Latilactobacillus sakei ADM14 Improves Lipid Metabolism and Fecal Microbiota Profile Associated With Metabolic Dysfunction in a High-Fat Diet Mouse Model","Won SM, Seo MJ, Kwon MJ, Park KW, Yoon JH.","Front Microbiol. 2021 Oct 6;12:746601. doi: 10.3389/fmicb.2021.746601. eCollection 2021.","Won SM","Front Microbiol","2021","2021/10/25","PMC8527011","","10.3389/fmicb.2021.746601"
"34684320","Lactobacillus rhamnosus GG Derived Extracellular Vesicles Modulate Gut Microbiota and Attenuate Inflammatory in DSS-Induced Colitis Mice","Tong L, Zhang X, Hao H, Liu Q, Zhou Z, Liang X, Liu T, Gong P, Zhang L, Zhai Z, Hao Y, Yi H.","Nutrients. 2021 Sep 23;13(10):3319. doi: 10.3390/nu13103319.","Tong L","Nutrients","2021","2021/10/23","PMC8541209","","10.3390/nu13103319"
"33492728","Probiotic Lactobacillus casei Shirota prevents acute liver injury by reshaping the gut microbiota to alleviate excessive inflammation and metabolic disorders","Yan R, Wang K, Wang Q, Jiang H, Lu Y, Chen X, Zhang H, Su X, Du Y, Chen L, Li L, Lv L.","Microb Biotechnol. 2022 Jan;15(1):247-261. doi: 10.1111/1751-7915.13750. Epub 2021 Jan 25.","Yan R","Microb Biotechnol","2022","2021/01/25","PMC8719798","","10.1111/1751-7915.13750"
"32671077","The Disordered Vaginal Microbiota Is a Potential Indicator for a Higher Failure of in vitro Fertilization","Kong Y, Liu Z, Shang Q, Gao Y, Li X, Zheng C, Deng X, Chen T.","Front Med (Lausanne). 2020 Jun 24;7:217. doi: 10.3389/fmed.2020.00217. eCollection 2020.","Kong Y","Front Med (Lausanne)","2020","2020/07/17","PMC7328304","","10.3389/fmed.2020.00217"
"29644961","High-intensity-exercise-induced intestinal damage is protected by fermented milk supplemented with whey protein, probiotic and pomegranate (Punica granatum L.)","Chaves FM, Baptista IL, Simabuco FM, Quaresma PGF, Pena FL, Bezerra RMN, Pauli JR, da Cunha DT, Campos-Ferraz PL, Antunes AEC.","Br J Nutr. 2018 Apr;119(8):896-909. doi: 10.1017/S0007114518000594.","Chaves FM","Br J Nutr","2018","2018/04/13","","","10.1017/S0007114518000594"
"28777955","Supplementation of lactobacilli improves growth, regulates microbiota composition and suppresses skeletal anomalies in juvenile pike-perch (Sander lucioperca) reared in recirculating aquaculture system (RAS): A pilot study","Ljubobratovic U, Kosanovic D, Vukotic G, Molnar Z, Stanisavljevic N, Ristovic T, Peter G, Lukic J, Jeney G.","Res Vet Sci. 2017 Dec;115:451-462. doi: 10.1016/j.rvsc.2017.07.018. Epub 2017 Jul 24.","Ljubobratovic U","Res Vet Sci","2017","2017/08/05","","","10.1016/j.rvsc.2017.07.018"
"24532292","Influence of diet on gut microbiota, inflammation and type 2 diabetes mellitus. First experience with macrobiotic Ma-Pi 2 diet","Fallucca F, Porrata C, Fallucca S, Pianesi M.","Diabetes Metab Res Rev. 2014 Mar;30 Suppl 1:48-54. doi: 10.1002/dmrr.2518.","Fallucca F","Diabetes Metab Res Rev","2014","2014/02/18","","","10.1002/dmrr.2518"
"24134811","Use of pigs as a potential model for research into dietary modulation of the human gut microbiota","Heinritz SN, Mosenthin R, Weiss E.","Nutr Res Rev. 2013 Dec;26(2):191-209. doi: 10.1017/S0954422413000152. Epub 2013 Oct 18.","Heinritz SN","Nutr Res Rev","2013","2013/10/19","","","10.1017/S0954422413000152"
"22612542","Investigation of the impact of feeding Lactobacillus plantarum CRL 1815 encapsulated in microbially derived polymers on the rat faecal microbiota","Jiménez-Pranteda ML, Aguilera M, McCartney AL, Hoyles L, Jiménez-Valera M, Náder-Macías ME, Ramos-Cormenzana A, Monteoliva-Sánchez M.","J Appl Microbiol. 2012 Aug;113(2):399-410. doi: 10.1111/j.1365-2672.2012.05343.x. Epub 2012 Jun 29.","Jiménez-Pranteda ML","J Appl Microbiol","2012","2012/05/23","","","10.1111/j.1365-2672.2012.05343.x"
"35268005","The Impact of Gut Microbiome on Maternal Fructose Intake-Induced Developmental Programming of Adult Disease","Hsu CN, Yu HR, Chan JYH, Wu KLH, Lee WC, Tain YL.","Nutrients. 2022 Feb 28;14(5):1031. doi: 10.3390/nu14051031.","Hsu CN","Nutrients","2022","2022/03/10","PMC8912426","","10.3390/nu14051031"
"34664590","Astaxanthin from Haematococcus pluvialis alleviates obesity by modulating lipid metabolism and gut microbiota in mice fed a high-fat diet","Wang M, Ma H, Guan S, Luo T, Zhao C, Cai G, Zheng Y, Jia X, Di J, Li R, Cui H.","Food Funct. 2021 Oct 19;12(20):9719-9738. doi: 10.1039/d1fo01495a.","Wang M","Food Funct","2021","2021/10/19","","","10.1039/d1fo01495a"
"34609395","Depletion of gut secretory immunoglobulin A coated Lactobacillus reuteri is associated with gestational diabetes mellitus-related intestinal mucosal barrier damage","Zhang H, Qi C, Zhao Y, Lu M, Li X, Zhou J, Dang H, Cui M, Miao T, Sun J, Li D.","Food Funct. 2021 Nov 1;12(21):10783-10794. doi: 10.1039/d1fo02517a.","Zhang H","Food Funct","2021","2021/10/05","","","10.1039/d1fo02517a"
"32751306","Probiotics for the Treatment of Overweight and Obesity in Humans-A Review of Clinical Trials","Wiciński M, Gębalski J, Gołębiewski J, Malinowski B.","Microorganisms. 2020 Jul 29;8(8):1148. doi: 10.3390/microorganisms8081148.","Wiciński M","Microorganisms","2020","2020/08/06","PMC7465252","","10.3390/microorganisms8081148"
"32071434","The microbiome and gynaecological cancer development, prevention and therapy","Łaniewski P, Ilhan ZE, Herbst-Kralovetz MM.","Nat Rev Urol. 2020 Apr;17(4):232-250. doi: 10.1038/s41585-020-0286-z. Epub 2020 Feb 18.","Łaniewski P","Nat Rev Urol","2020","2020/02/20","","","10.1038/s41585-020-0286-z"
